amplitude_d,direction_deg,delta_c_x,delta_c_y,receiver_id,candidate_bias_x,candidate_bias_y,candidate_bias_norm_d,linear_prediction_x,linear_prediction_y,linear_error_d,accepted,full_residual_rad,message
0.001,225,-0.0007071067811865477,-0.0007071067811865475,14,0.0009114169686279538,-1.66498966389353e-16,0.0009114169686279538,0.0009112309264184792,0.0,1.8604220947463206e-07,True,2.220446049250313e-16,`gtol` termination condition is satisfied.
0.001,270,-1.8369701987210298e-19,-0.001,2,-0.0005057863671933394,-0.0001252168479939364,0.0005210557631004306,-0.0005051814855409226,-0.000125,6.425767393118393e-07,True,1.6653345369377348e-14,`gtol` termination condition is satisfied.
0.001,270,-1.8369701987210298e-19,-0.001,3,0.0005057863671935614,-0.0001252168479943805,0.0005210557631007529,0.000505181485540923,-0.00012500000000000006,6.425767396703989e-07,True,1.6431300764452317e-14,`gtol` termination condition is satisfied.
0.001,270,-1.8369701987210298e-19,-0.001,4,-0.0004332628372748504,-0.0002502166783544535,0.0005003249666868419,-0.00043301270189221935,-0.0002500000000000001,3.309338588488569e-07,True,4.440892098500626e-16,`gtol` termination condition is satisfied.
0.001,270,-1.8369701987210298e-19,-0.001,5,0.0,0.0,0.0,1.2858791391047207e-19,0.0,1.2858791391047207e-19,True,0.0,`gtol` termination condition is satisfied.
0.001,270,-1.8369701987210298e-19,-0.001,6,0.00043326283727518344,-0.0002502166783548976,0.0005003249666873525,0.0004330127018922196,-0.0002500000000000003,3.309338593910598e-07,True,0.0,`gtol` termination condition is satisfied.
0.001,270,-1.8369701987210298e-19,-0.001,7,-0.0003609620006933545,-0.0003752166201271834,0.0005206544708001808,-0.00036084391824351607,-0.0003749999999999999,2.4671389190888435e-07,True,4.218847493575595e-15,`gtol` termination condition is satisfied.
0.001,270,-1.8369701987210298e-19,-0.001,8,-0.00012995382973568503,-2.5012996696771594e-05,0.00013233913958736517,-0.00012990381056766567,-2.499999999999997e-05,5.168008607115935e-08,True,4.440892098500626e-16,`gtol` termination condition is satisfied.
0.001,270,-1.8369701987210298e-19,-0.001,9,0.00012995382973590708,-2.501299669654955e-05,0.00013233913958754124,0.00012990381056766592,-2.5000000000000018e-05,5.1680086229979164e-08,True,0.0,`gtol` termination condition is satisfied.
0.001,270,-1.8369701987210298e-19,-0.001,10,0.0003609620006930214,-0.0003752166201271834,0.0005206544707999499,0.00036084391824351634,-0.0003750000000000001,2.467138917491514e-07,True,4.440892098500626e-15,`gtol` termination condition is satisfied.
0.001,270,-1.8369701987210298e-19,-0.001,12,-0.0002887584919911701,-1.0747079466835813e-20,0.0002887584919911701,-0.0002886751345948127,0.0,8.335739635741482e-08,True,0.0,`gtol` termination condition is satisfied.
0.001,270,-1.8369701987210298e-19,-0.001,13,0.0,0.0,0.0,1.8369701987210298e-19,0.0,1.8369701987210298e-19,True,0.0,`gtol` termination condition is satisfied.
0.001,270,-1.8369701987210298e-19,-0.001,14,0.00028875849199083703,1.6650850669877512e-16,0.00028875849199083703,0.00028867513459481306,0.0,8.335739602396844e-08,True,0.0,`gtol` termination condition is satisfied.
0.001,315,0.0007071067811865474,-0.0007071067811865477,2,-0.0009768110108285821,-0.0002419486208675714,0.001006329412277946,-0.0009759356876941094,-0.00024148145657226707,9.921860050163943e-07,True,2.220446049250313e-16,`gtol` termination condition is satisfied.
0.001,315,0.0007071067811865474,-0.0007071067811865477,3,-0.0002617092762320361,6.473826756625556e-05,0.0002695974565039075,-0.0002615011793823485,6.470476127563011e-05,2.1077706317664758e-07,True,1.3322676295501878e-15,`gtol` termination condition is satisfied.
0.001,315,0.0007071067811865474,-0.0007071067811865477,4,-0.0008368578844270003,-0.00048342975765636176,0.0009664550943087439,-0.0008365163037378081,-0.00048296291314453446,5.784644893615256e-07,True,2.220446049250313e-16,`gtol` termination condition is satisfied.
0.001,315,0.0007071067811865474,-0.0007071067811865477,5,-0.0004951768945204993,-6.067130642328777e-08,0.0004951768982373603,-0.0004949747468305832,0.0,2.1105614409802556e-07,True,4.440892098500626e-16,`gtol` termination condition is satisfied.
0.001,315,0.0007071067811865474,-0.0007071067811865477,6,-0.00022423541051264095,0.00012944302270168073,0.00025891507382522254,-0.00022414386804201316,0.00012940952255126035,9.747965945174733e-08,True,0.0,`gtol` termination condition is satisfied.
0.001,315,0.0007071067811865474,-0.0007071067811865477,7,-0.000697208827827478,-0.0007249110952672888,0.0010057814104675955,-0.0006970969197815067,-0.0007244443697168012,4.799543209838323e-07,True,6.061817714453355e-14,`gtol` termination condition is satisfied.
0.001,315,0.0007071067811865474,-0.0007071067811865477,8,-0.0005693078815480757,-0.00010962804109360125,0.0005797669974970791,-0.0005691529426552887,-0.00010953353488403284,1.8148687044803058e-07,True,8.881784197001252e-16,`gtol` termination condition is satisfied.
0.001,315,0.0007071067811865474,-0.0007071067811865477,9,-0.00038554614211516736,7.416872407417507e-05,0.00039261536817944344,-0.00038544121194655036,7.417819582470547e-05,1.0535679543390759e-07,True,2.220446049250313e-16,`gtol` termination condition is satisfied.
0.001,315,0.0007071067811865474,-0.0007071067811865477,10,-0.0001868429912570413,0.00019414778168946878,0.00026945067176910217,-0.00018678655670167763,0.00019411428382689044,6.562747775445461e-08,True,4.440892098500626e-16,`gtol` termination condition is satisfied.
0.001,315,0.0007071067811865474,-0.0007071067811865477,12,-0.0009114169686273987,-2.9589056202194074e-20,0.0009114169686273987,-0.000911230926418479,0.0,1.860422089197374e-07,True,2.220446049250313e-16,`gtol` termination condition is satisfied.
0.001,315,0.0007071067811865474,-0.0007071067811865477,13,-0.0007072511482224542,-3.062323100869287e-20,0.0007072511482224542,-0.0007071067811865474,0.0,1.4436703590675788e-07,True,0.0,`gtol` termination condition is satisfied.
0.001,315,0.0007071067811865474,-0.0007071067811865477,14,-0.0005030853278169545,-3.6794760514620735e-21,0.0005030853278169545,-0.0005029826359546158,0.0,1.0269186233866686e-07,True,0.0,`gtol` termination condition is satisfied.
0.005,0,0.005,0.0,2,-0.004376557608639642,-0.0010879494857469751,0.0045097550471481975,-0.004375,-0.0010825317547305483,5.637193809036445e-06,True,2.220446049250313e-16,`gtol` termination condition is satisfied.
0.005,0,0.005,0.0,3,-0.004373432625729201,0.0010771241724278902,0.004504121380982209,-0.004375,0.0010825317547305483,5.63015172662206e-06,True,4.440892098500626e-16,`gtol` termination condition is satisfied.
0.005,0,0.005,0.0,4,-0.0037499941333646314,-0.0021704795469230653,0.004332832498941138,-0.0037500000000000007,-0.002165063509461098,5.4160406393272936e-06,True,4.75175454539567e-14,`gtol` termination condition is satisfied.
0.005,0,0.005,0.0,5,-0.00349999737500184,-3.0310866401261904e-06,0.0034999986875006097,-0.0034999999999999996,0.0,3.0310877767835785e-06,True,0.0,`gtol` termination condition is satisfied.
0.005,0,0.005,0.0,6,-0.003749994148013247,0.00215965423783282,0.0043274198475677,-0.0037500000000000007,0.002165063509461098,5.409274793744835e-06,True,4.75175454539567e-14,`gtol` termination condition is satisfied.
0.005,0,0.005,0.0,7,-0.0031234306579617233,-0.003253009608067403,0.0045097550471476875,-0.003125,-0.003247595264191645,5.6371938088080105e-06,True,4.440892098500626e-16,`gtol` termination condition is satisfied.
0.005,0,0.005,0.0,8,-0.003374998523068884,-0.0006517926527639384,0.003437360716147521,-0.0033750000000000004,-0.000649519052838329,2.27360040531679e-06,True,0.0,`gtol` termination condition is satisfied.
0.005,0,0.005,0.0,9,-0.0033749985238071822,0.0006472460212413322,0.0034365014837350783,-0.0033750000000000004,0.000649519052838329,2.2730320763444464e-06,True,0.0,`gtol` termination condition is satisfied.
0.005,0,0.005,0.0,10,-0.003126555670168951,0.003242184303205886,0.004504121380982117,-0.003125,0.003247595264191645,5.630151726549481e-06,True,4.440892098500626e-16,`gtol` termination condition is satisfied.
0.005,0,0.005,0.0,12,-0.004999999999713567,-2.190485136886744e-20,0.004999999999713567,-0.005,0.0,2.864332035446013e-13,True,7.638334409421077e-14,`gtol` termination condition is satisfied.
0.005,0,0.005,0.0,13,-0.004999999999999893,-1.6201967287585614e-19,0.004999999999999893,-0.005,0.0,1.0668561679941793e-16,True,0.0,`gtol` termination condition is satisfied.
0.005,0,0.005,0.0,14,-0.005000000000282778,-7.155147361143023e-20,0.005000000000282778,-0.005,0.0,2.8277814118072635e-13,True,7.549516567451064e-14,`gtol` termination condition is satisfied.
0.005,45,0.003535533905932738,0.0035355339059327372,2,-0.001302328025115651,-0.00032268804585644517,0.001341710050622072,-0.0013075058969117443,-0.0003235238063781509,5.244888176731738e-06,True,0.0,`gtol` termination condition is satisfied.
0.005,45,0.003535533905932738,0.0035355339059327372,3,-0.00485790355001825,0.0011958262676334819,0.005002921882624407,-0.004879678438470547,0.0012074072828613355,2.4663042813444004e-05,True,4.440892098500626e-16,`gtol` termination condition is satisfied.
0.005,45,0.003535533905932738,0.0035355339059327372,4,-0.0011184361860799852,-0.0006462110841802815,0.0012916997590967485,-0.0011207193402100672,-0.0006470476127563026,2.4315782611732826e-06,True,2.220446049250313e-16,`gtol` termination condition is satisfied.
0.005,45,0.003535533905932738,0.0035355339059327372,5,-0.0024698312878479456,-1.5093756018380589e-06,0.0024698317490564714,-0.0024748737341529167,0.0,5.263504483321028e-06,True,4.440892098500626e-16,`gtol` termination condition is satisfied.
0.005,45,0.003535533905932738,0.0035355339059327372,6,-0.0041740531827691996,0.00240319402512279,0.004816436597212878,-0.004182581518689041,0.002414814565722672,1.441421095291596e-05,True,8.171241461241152e-14,`gtol` termination condition is satisfied.
0.005,45,0.003535533905932738,0.0035355339059327372,7,-0.0009325242295263325,-0.0009697346046623201,0.001345357440286137,-0.0009339327835083893,-0.0009705714191344534,1.6383780946838313e-06,True,4.440892098500626e-16,`gtol` termination condition is satisfied.
0.005,45,0.003535533905932738,0.0035355339059327372,8,-0.0019245867546735518,-0.00037112624239243885,0.0019600430770922374,-0.0019272060597327527,-0.0003708909791235275,2.6298493871045894e-06,True,0.0,`gtol` termination condition is satisfied.
0.005,45,0.003535533905932738,0.0035355339059327372,9,-0.0028418964994032514,0.0005453117091884785,0.0028937416217586728,-0.002845764713276444,0.0005476676744201643,4.529199790434672e-06,True,2.220446049250313e-16,`gtol` termination condition is satisfied.
0.005,45,0.003535533905932738,0.0035355339059327372,10,-0.0034826769609388464,0.0036105865243925006,0.005016510128005221,-0.0034854845989075334,0.003622221848584006,1.196927733844642e-05,True,0.0,`gtol` termination condition is satisfied.
0.005,45,0.003535533905932738,0.0035355339059327372,12,-0.0025123490242698887,-1.666037190377918e-16,0.0025123490242698887,-0.0025149131797730807,0.0,2.564155503191959e-06,True,4.884981308350689e-15,`gtol` termination condition is satisfied.
0.005,45,0.003535533905932738,0.0035355339059327372,13,-0.0035319291458431046,2.2191852521470714e-16,0.0035319291458431046,-0.003535533905932738,0.0,3.6047600896335283e-06,True,0.0,`gtol` termination condition is satisfied.
0.005,45,0.003535533905932738,0.0035355339059327372,14,-0.004551509267592735,1.6685846320793807e-16,0.004551509267592735,-0.0045561546320923955,0.0,4.645364499660659e-06,True,5.1736392947532295e-14,`gtol` termination condition is satisfied.
0.005,90,3.061616997868383e-19,0.005,2,0.0025108920143315228,0.0006196296693294912,0.002586217244306283,0.002525907427704614,0.0006250000000000001,1.5946883403204947e-05,True,0.0,`gtol` termination condition is satisfied.
0.005,90,3.061616997868383e-19,0.005,3,-0.002510892014331745,0.0006196296693294912,0.002586217244306499,-0.0025259074277046143,0.0006250000000000002,1.5946883402996316e-05,True,4.440892098500626e-16,`gtol` termination condition is satisfied.
0.005,90,3.061616997868383e-19,0.005,4,0.0021588303826043376,0.0012446087455437738,0.0024919068101234517,0.002165063509461097,0.0012500000000000007,8.241207133924192e-06,True,3.1086244689504383e-15,`gtol` termination condition is satisfied.
0.005,90,3.061616997868383e-19,0.005,5,0.0,0.0,0.0,-2.143131898507868e-19,0.0,2.143131898507868e-19,True,0.0,`gtol` termination condition is satisfied.
0.005,90,3.061616997868383e-19,0.005,6,-0.0021588303826045596,0.0012446087455437738,0.0024919068101236443,-0.0021650635094610975,0.001250000000000001,8.241207133756722e-06,True,3.552713678800501e-15,`gtol` termination condition is satisfied.
0.005,90,3.061616997868383e-19,0.005,7,0.0018012715655344458,0.0018696015211280281,0.002596148898003955,0.0018042195912175809,0.001875,6.150969806424845e-06,True,2.220446049250313e-16,`gtol` termination condition is satisfied.
0.005,90,3.061616997868383e-19,0.005,8,0.0006482714433819758,0.00012467602770183106,0.0006601514797287499,0.0006495190528383288,0.00012499999999999995,1.2889869687324343e-06,True,1.7763568394002505e-15,`gtol` termination condition is satisfied.
0.005,90,3.061616997868383e-19,0.005,9,-0.0006482714433819758,0.00012467602770183106,0.0006601514797287499,-0.0006495190528383292,0.000125,1.2889869687328675e-06,True,1.7763568394002505e-15,`gtol` termination condition is satisfied.
0.005,90,3.061616997868383e-19,0.005,10,-0.0018012715655344458,0.001869601521127584,0.0025961488980036354,-0.001804219591217581,0.0018750000000000001,6.150969806814899e-06,True,4.440892098500626e-16,`gtol` termination condition is satisfied.
0.005,90,3.061616997868383e-19,0.005,12,0.0014412953423412755,-1.665021321390123e-16,0.0014412953423412755,0.001443375672974064,0.0,2.080330632788516e-06,True,4.440892098500626e-16,`gtol` termination condition is satisfied.
0.005,90,3.061616997868383e-19,0.005,13,0.0,0.0,0.0,-3.061616997868383e-19,0.0,3.061616997868383e-19,True,0.0,`gtol` termination condition is satisfied.
0.005,90,3.061616997868383e-19,0.005,14,-0.0014412953423414976,-1.6651296384708832e-16,0.0014412953423414976,-0.0014433756729740647,0.0,2.080330632567122e-06,True,6.661338147750939e-16,`gtol` termination condition is satisfied.
0.005,135,-0.0035355339059327372,0.003535533905932738,2,0.004857903550018472,0.0011958262676334819,0.005002921882624622,0.0048796784384705465,0.0012074072828613355,2.4663042813247197e-05,True,0.0,`gtol` termination condition is satisfied.
0.005,135,-0.0035355339059327372,0.003535533905932738,3,0.001302328025115873,-0.00032268804585644517,0.0013417100506222877,0.001307505896911743,-0.0003235238063781507,5.244888176511212e-06,True,2.220446049250313e-16,`gtol` termination condition is satisfied.
0.005,135,-0.0035355339059327372,0.003535533905932738,4,0.0041740531827691996,0.00240319402512279,0.004816436597212878,0.00418258151868904,0.002414814565722672,1.4414210952915446e-05,True,8.171241461241152e-14,`gtol` termination condition is satisfied.
0.005,135,-0.0035355339059327372,0.003535533905932738,5,0.0024698312878475015,-1.5093756016160143e-06,0.0024698317490560273,0.002474873734152916,0.0,5.2635044836819606e-06,True,4.440892098500626e-16,`gtol` termination condition is satisfied.
0.005,135,-0.0035355339059327372,0.003535533905932738,6,0.0011184361860796521,-0.0006462110841798374,0.001291699759096238,0.0011207193402100663,-0.000647047612756302,2.4315782616377594e-06,True,0.0,`gtol` termination condition is satisfied.
0.005,135,-0.0035355339059327372,0.003535533905932738,7,0.0034826769609388464,0.0036105865243925006,0.005016510128005221,0.0034854845989075334,0.003622221848584006,1.196927733844642e-05,True,0.0,`gtol` termination condition is satisfied.
0.005,135,-0.0035355339059327372,0.003535533905932738,8,0.0028418964994030294,0.0005453117091882564,0.002893741621758413,0.0028457647132764437,0.0005476676744201642,4.529199790739386e-06,True,4.440892098500626e-16,`gtol` termination condition is satisfied.
0.005,135,-0.0035355339059327372,0.003535533905932738,9,0.0019245867546735518,-0.0003711262423921058,0.001960043077092174,0.0019272060597327518,-0.00037089097912352734,2.629849387073944e-06,True,0.0,`gtol` termination condition is satisfied.
0.005,135,-0.0035355339059327372,0.003535533905932738,10,0.000932524229526166,-0.000969734604662098,0.0013453574402858613,0.0009339327835083885,-0.0009705714191344527,1.638378094939375e-06,True,4.440892098500626e-16,`gtol` termination condition is satisfied.
0.005,135,-0.0035355339059327372,0.003535533905932738,12,0.004551509267592957,1.6708564461646302e-16,0.004551509267592957,0.004556154632092395,0.0,4.645364499437747e-06,True,5.1736392947532295e-14,`gtol` termination condition is satisfied.
0.005,135,-0.0035355339059327372,0.003535533905932738,13,0.0035319291458431046,1.0305395770074976e-19,0.0035319291458431046,0.0035355339059327372,0.0,3.604760089632661e-06,True,0.0,`gtol` termination condition is satisfied.
0.005,135,-0.0035355339059327372,0.003535533905932738,14,0.0025123490242693336,-3.122773534342372e-19,0.0025123490242693336,0.00251491317977308,0.0,2.564155503746203e-06,True,4.884981308350689e-15,`gtol` termination condition is satisfied.
0.005,180,-0.005,6.123233995736766e-19,2,0.004373432625728979,0.0010771241724278902,0.004504121380981993,0.004375,0.0010825317547305483,5.630151726683874e-06,True,2.220446049250313e-16,`gtol` termination condition is satisfied.
0.005,180,-0.005,6.123233995736766e-19,3,0.00437655760863942,-0.0010879494857469751,0.004509755047147982,0.004375,-0.0010825317547305483,5.637193808975093e-06,True,2.220446049250313e-16,`gtol` termination condition is satisfied.
0.005,180,-0.005,6.123233995736766e-19,4,0.003749994148013469,0.00215965423783282,0.0043274198475678925,0.003750000000000001,0.002165063509461098,5.409274793744595e-06,True,4.796163466380676e-14,`gtol` termination condition is satisfied.
0.005,180,-0.005,6.123233995736766e-19,5,0.00349999737500184,-3.0310866401261904e-06,0.0034999986875006097,0.0034999999999999996,0.0,3.0310877767835785e-06,True,0.0,`gtol` termination condition is satisfied.
0.005,180,-0.005,6.123233995736766e-19,6,0.0037499941333645204,-0.0021704795469230653,0.004332832498941042,0.0037500000000000003,-0.002165063509461098,5.416040639327413e-06,True,4.707345624410664e-14,`gtol` termination condition is satisfied.
0.005,180,-0.005,6.123233995736766e-19,7,0.003126555670168729,0.003242184303205886,0.004504121380981964,0.0031250000000000006,0.0032475952641916454,5.630151726488424e-06,True,2.220446049250313e-16,`gtol` termination condition is satisfied.
0.005,180,-0.005,6.123233995736766e-19,8,0.003374998523806738,0.0006472460212413322,0.003436501483734642,0.0033750000000000004,0.000649519052838329,2.2730320763447348e-06,True,4.440892098500626e-16,`gtol` termination condition is satisfied.
0.005,180,-0.005,6.123233995736766e-19,9,0.003374998523069106,-0.0006517926527639384,0.003437360716147739,0.0033750000000000004,-0.000649519052838329,2.2736004053166457e-06,True,2.220446049250313e-16,`gtol` termination condition is satisfied.
0.005,180,-0.005,6.123233995736766e-19,10,0.0031234306579617233,-0.003253009608067403,0.0045097550471476875,0.0031249999999999997,-0.0032475952641916445,5.637193808808307e-06,True,4.440892098500626e-16,`gtol` termination condition is satisfied.
0.005,180,-0.005,6.123233995736766e-19,12,0.005000000000282556,-4.8969803359841575e-20,0.005000000000282556,0.005,0.0,2.825560965757965e-13,True,7.549516567451064e-14,`gtol` termination condition is satisfied.
0.005,180,-0.005,6.123233995736766e-19,13,0.004999999999999893,1.6201960955147062e-19,0.004999999999999893,0.005,0.0,1.0668561679932176e-16,True,0.0,`gtol` termination condition is satisfied.
0.005,180,-0.005,6.123233995736766e-19,14,0.0049999999997139,5.2126224972056947e-20,0.0049999999997139,0.005,0.0,2.8610013663721764e-13,True,7.616129948928574e-14,`gtol` termination condition is satisfied.
0.005,225,-0.0035355339059327385,-0.0035355339059327372,2,0.001312724813236743,0.0003243627273419314,0.0013522047234705765,0.0013075058969117448,0.00032352380637815103,5.2859129760906665e-06,True,4.440892098500626e-16,`gtol` termination condition is satisfied.
0.005,225,-0.0035355339059327385,-0.0035355339059327372,3,0.0049016341765728555,-0.001219152588780581,0.005050975216300061,0.004879678438470547,-0.0012074072828613355,2.4899932665648115e-05,True,2.220446049250313e-16,`gtol` termination condition is satisfied.
0.005,225,-0.0035355339059327385,-0.0035355339059327372,4,0.0011230115208920033,0.0006478857667258087,0.0012964994573011048,0.0011207193402100676,0.0006470476127563028,2.440613520252108e-06,True,4.440892098500626e-16,`gtol` termination condition is satisfied.
0.005,225,-0.0035355339059327385,-0.0035355339059327372,5,0.002479934948290019,-1.521750064403804e-06,0.0024799354151819114,0.0024748737341529167,0.0,5.2850365940187954e-06,True,8.881784197001252e-16,`gtol` termination condition is satisfied.
0.005,225,-0.0035355339059327385,-0.0035355339059327372,6,0.0041911284492224254,-0.0024265195964854325,0.004842887055260467,0.004182581518689041,-0.0024148145657226726,1.4493369749635743e-05,True,8.215650382226158e-14,`gtol` termination condition is satisfied.
0.005,225,-0.0035355339059327385,-0.0035355339059327372,7,0.0009353451912157418,0.0009714092871050406,0.0013485201629209465,0.0009339327835083893,0.0009705714191344539,1.6422296635744413e-06,True,4.440892098500626e-16,`gtol` termination condition is satisfied.
0.005,225,-0.0035355339059327385,-0.0035355339059327372,8,0.0019298319527489838,0.00037065316044271324,0.001965104356312185,0.0019272060597327527,0.00037089097912352756,2.6366402594277875e-06,True,0.0,`gtol` termination condition is satisfied.
0.005,225,-0.0035355339059327385,-0.0035355339059327372,9,0.002849641696673899,-0.0005500348065755611,0.0029022398398249436,0.002845764713276444,-0.0005476676744201644,4.5425009526971295e-06,True,2.220446049250313e-16,`gtol` termination condition is satisfied.
0.005,225,-0.0035355339059327385,-0.0035355339059327372,10,0.0034882755951728406,-0.003633911934541434,0.005037199874521668,0.0034854845989075334,-0.003622221848584007,1.2018642595775452e-05,True,4.440892098500626e-16,`gtol` termination condition is satisfied.
0.005,225,-0.0035355339059327385,-0.0035355339059327372,12,0.0025174825746849816,1.6685640153486262e-16,0.0025174825746849816,0.002514913179773081,0.0,2.5693949119004987e-06,True,4.884981308350689e-15,`gtol` termination condition is satisfied.
0.005,225,-0.0035355339059327385,-0.0035355339059327372,13,0.0035391460317257817,2.0984229805762736e-19,0.0035391460317257817,0.0035355339059327385,0.0,3.6121257930431423e-06,True,2.220446049250313e-16,`gtol` termination condition is satisfied.
0.005,225,-0.0035355339059327385,-0.0035355339059327372,14,0.0045608094885860595,1.6600395668735882e-16,0.0045608094885860595,0.0045561546320923955,0.0,4.654856493663956e-06,True,5.284661597215745e-14,`gtol` termination condition is satisfied.
0.005,270,-9.184850993605148e-19,-0.005,2,-0.0025411013896363688,-0.0006304556216738533,0.0026181425788738186,-0.002525907427704613,-0.0006249999999999999,1.614373832270152e-05,True,2.220446049250313e-16,`gtol` termination condition is satisfied.
0.005,270,-9.184850993605148e-19,-0.005,3,0.002541101389636591,-0.0006304556216742974,0.002618142578874141,0.0025259074277046148,-0.0006250000000000003,1.61437383230588e-05,True,0.0,`gtol` termination condition is satisfied.
0.005,270,-9.184850993605148e-19,-0.005,4,-0.0021713304656123533,-0.0012554342237818261,0.0025081449481915985,-0.0021650635094610966,-0.0012500000000000005,8.294909735056413e-06,True,3.1086244689504383e-15,`gtol` termination condition is satisfied.
0.005,270,-9.184850993605148e-19,-0.005,5,0.0,0.0,0.0,6.429395695523604e-19,0.0,6.429395695523604e-19,True,0.0,`gtol` termination condition is satisfied.
0.005,270,-9.184850993605148e-19,-0.005,6,0.0021713304656123533,-0.0012554342237818261,0.0025081449481915985,0.002165063509461098,-0.0012500000000000013,8.294909735054862e-06,True,3.1086244689504383e-15,`gtol` termination condition is satisfied.
0.005,270,-9.184850993605148e-19,-0.005,7,-0.0018071743409110441,-0.0018804269078482871,0.002608042264651234,-0.0018042195912175805,-0.0018749999999999995,6.179148367277621e-06,True,4.440892098500626e-16,`gtol` termination condition is satisfied.
0.005,270,-9.184850993605148e-19,-0.005,8,-0.0006507714525145758,-0.00012532555043154314,0.0006627291882804771,-0.0006495190528383283,-0.00012499999999999987,1.294020105154016e-06,True,2.220446049250313e-15,`gtol` termination condition is satisfied.
0.005,270,-9.184850993605148e-19,-0.005,9,0.0006507714525145758,-0.00012532555043154314,0.0006627291882804771,0.0006495190528383295,-0.00012500000000000008,1.294020105152807e-06,True,2.220446049250313e-15,`gtol` termination condition is satisfied.
0.005,270,-9.184850993605148e-19,-0.005,10,0.001807174340910933,-0.001880426907848065,0.002608042264650997,0.0018042195912175815,-0.0018750000000000006,6.179148367028048e-06,True,4.440892098500626e-16,`gtol` termination condition is satisfied.
0.005,270,-9.184850993605148e-19,-0.005,12,-0.0014454620176844735,-1.998347881119248e-19,0.0014454620176844735,-0.0014433756729740634,0.0,2.0863447104100576e-06,True,6.661338147750939e-16,`gtol` termination condition is satisfied.
0.005,270,-9.184850993605148e-19,-0.005,13,0.0,0.0,0.0,9.184850993605148e-19,0.0,9.184850993605148e-19,True,0.0,`gtol` termination condition is satisfied.
0.005,270,-9.184850993605148e-19,-0.005,14,0.0014454620176844735,-1.475807015530632e-19,0.0014454620176844735,0.0014433756729740654,0.0,2.086344710408106e-06,True,6.661338147750939e-16,`gtol` termination condition is satisfied.
0.005,315,0.003535533905932737,-0.0035355339059327385,2,-0.0049016341765728555,-0.001219152588780581,0.005050975216300061,-0.004879678438470547,-0.0012074072828613355,2.4899932665648115e-05,True,2.220446049250313e-16,`gtol` termination condition is satisfied.
0.005,315,0.003535533905932737,-0.0035355339059327385,3,-0.001312724813236521,0.0003243627273419314,0.001352204723470361,-0.0013075058969117428,0.00032352380637815054,5.28591297587344e-06,True,2.220446049250313e-16,`gtol` termination condition is satisfied.
0.005,315,0.003535533905932737,-0.0035355339059327385,4,-0.0041911284492225365,-0.0024265195964854325,0.004842887055260563,-0.00418258151868904,-0.002414814565722672,1.4493369749702076e-05,True,8.215650382226158e-14,`gtol` termination condition is satisfied.
0.005,315,0.003535533905932737,-0.0035355339059327385,5,-0.002479934948290907,-1.521750064403804e-06,0.0024799354151827996,-0.002474873734152916,0.0,5.28503659487019e-06,True,4.440892098500626e-16,`gtol` termination condition is satisfied.
0.005,315,0.003535533905932737,-0.0035355339059327385,6,-0.0011230115208920033,0.0006478857667258087,0.0012964994573011048,-0.0011207193402100657,0.0006470476127563016,2.4406135202543503e-06,True,4.440892098500626e-16,`gtol` termination condition is satisfied.
0.005,315,0.003535533905932737,-0.0035355339059327385,7,-0.0034882755951727296,-0.003633911934541434,0.005037199874521591,-0.003485484598907533,-0.003622221848584006,1.2018642595750615e-05,True,4.440892098500626e-16,`gtol` termination condition is satisfied.
0.005,315,0.003535533905932737,-0.0035355339059327385,8,-0.002849641696674343,-0.0005500348065755611,0.0029022398398253794,-0.0028457647132764437,-0.0005476676744201642,4.542500953076639e-06,True,4.440892098500626e-16,`gtol` termination condition is satisfied.
0.005,315,0.003535533905932737,-0.0035355339059327385,9,-0.0019298319527489838,0.00037065316044271324,0.001965104356312185,-0.0019272060597327516,0.0003708909791235273,2.6366402594288425e-06,True,0.0,`gtol` termination condition is satisfied.
0.005,315,0.003535533905932737,-0.0035355339059327385,10,-0.0009353451912157418,0.0009714092871048186,0.0013485201629207864,-0.000933932783508388,0.0009705714191344521,1.6422296634631579e-06,True,4.440892098500626e-16,`gtol` termination condition is satisfied.
0.005,315,0.003535533905932737,-0.0035355339059327385,12,-0.0045608094885862815,1.6599350854600256e-16,0.0045608094885862815,-0.004556154632092395,0.0,4.654856493886868e-06,True,5.262457136723242e-14,`gtol` termination condition is satisfied.
0.005,315,0.003535533905932737,-0.0035355339059327385,13,-0.0035391460317255596,-2.222537518807033e-16,0.0035391460317255596,-0.003535533905932737,0.0,3.6121257928228324e-06,True,0.0,`gtol` termination condition is satisfied.
0.005,315,0.003535533905932737,-0.0035355339059327385,14,-0.0025174825746843155,6.369272835138087e-21,0.0025174825746843155,-0.002514913179773079,0.0,2.5693949112365333e-06,True,4.884981308350689e-15,`gtol` termination condition is satisfied.
0.01,0,0.01,0.0,2,-0.008756210800684006,-0.0021867547053289194,0.00902513843258337,-0.00875,-0.0021650635094610966,2.2562846081837365e-05,True,4.440892098500626e-16,`gtol` termination condition is satisfied.
0.01,0,0.01,0.0,3,-0.00874371107412042,0.0021434535027986534,0.009002603860348176,-0.00875,0.0021650635094610966,2.2506509650981178e-05,True,4.440892098500626e-16,`gtol` termination condition is satisfied.
0.01,0,0.01,0.0,4,-0.007499953007813143,-0.00435180464931384,0.008671072530269537,-0.0075000000000000015,-0.004330127018922196,2.167768132578624e-05,True,0.0,`gtol` termination condition is satisfied.
