rho,seed,initial_max_error_d,initial_rms_error_d,actual_spacing_d,protocol,eta_c,eta_r,tau_c_d,final_position_budget_d,receiver_estimate_budget_d,budget_group,stop_rule,status,online_status,measurement_slots,tx_uses,relay_scalar_count,public_reference_scalars,final_max_position_error_d,final_position_budget_pass,final_position_budget_excess_d,first_order_reference_propagation_bound_d,online_budget_plus_reference_bound_d,final_rms_position_error_d,cumulative_displacement_d,action_count,record_kind,failures_json,bootstrap_summary_json,main_summary_json,case_dir
0.1,47,0.1147435226954799,0.061127590608246296,0.9676913254328862,staged_fixed_reference,0.75,0.75,0.005,0.01,0.01,unallocated_reference_budget,estimated_position_budget_after_finite_calibration,success,success,9,21,6,6,0.009275416270818033,True,0.0,0.005204164999999999,0.015204164999999999,0.006302664731640041,0.6558746214442006,20,unallocated_reference_budget,[],"{""status"":""converged"",""failure"":null,""rounds"":3,""stop_round"":3,""action_count"":2,""relay_scalar_count"":6,""angle_slots"":6,""tx_uses"":12,""final_angle_error_rad"":0.0008391603909214673,""final_apex_x"":2.001088731241151,""final_apex_y"":3.4689352739672983,""position_tolerance_d"":0.005,""stop_rule"":""estimated_apex_position"",""gain"":0.75}","{""status"":""converged"",""failure_count"":0,""failures"":{},""broadcast_slots"":3,""tx_uses"":9,""stop_rule"":""estimated_receiver_position"",""position_budget_d"":0.01,""final_max_angle_error_rad"":0.010384898844901347,""receiver_status"":{""2"":""converged"",""3"":""converged"",""4"":""converged"",""5"":""converged"",""6"":""converged"",""7"":""converged"",""8"":""converged"",""9"":""converged"",""10"":""converged"",""12"":""converged"",""13"":""converged"",""14"":""converged""},""gain"":0.75}",outputs/q2/protocol_comparison/cases/case_050_unallocated_reference_budget
0.1,47,0.1147435226954799,0.061127590608246296,0.9676913254328862,dynamic_current_reference,0.75,0.75,0.005,0.01,0.01,unallocated_reference_budget,c_hat_position_and_receiver_estimated_position_budget,success,success,9,21,6,6,0.009253201337257605,True,0.0,0.005204164999999999,0.015204164999999999,0.005596131506887678,0.6626973782870148,20,unallocated_reference_budget,[],{},"{""status"":""success"",""rounds"":3,""stop_rule"":""c_hat_position_and_receiver_estimated_position_budget"",""position_budget_d"":0.01,""tau_c_d"":0.005,""broadcast_slots"":3,""measurement_slots"":9,""tx_uses"":21,""relay_scalar_count"":6,""public_reference_scalars"":6,""failures"":[],""rounds_detail"":[{""round"":1,""c_hat_error_to_target_d"":0.07927607400312557,""receiver_budget_met_count"":0,""calibration_action"":true,""receiver_action_count"":12,""event"":""observe_and_synchronize_move""},{""round"":2,""c_hat_error_to_target_d"":0.019819018500781677,""receiver_budget_met_count"":6,""calibration_action"":true,""receiver_action_count"":6,""event"":""observe_and_synchronize_move""},{""round"":3,""c_hat_error_to_target_d"":0.00495475462519478,""receiver_budget_met_count"":6,""calibration_action"":false,""receiver_action_count"":0,""event"":""stop_after_observable_verification""}],""final_c_hat_error_d"":0.00495475462519478}",outputs/q2/protocol_comparison/cases/case_051_unallocated_reference_budget
0.1,11,0.1774728461168589,0.11133921628245336,0.992717292188455,staged_fixed_reference,0.5,0.5,0.005,0.01,0.01,unallocated_reference_budget,estimated_position_budget_after_finite_calibration,success,success,20,46,14,14,0.010194718636358261,False,0.0001947186363582612,0.005204164999999999,0.015204164999999999,0.007350613242459222,1.3557681508963564,52,unallocated_reference_budget,[],"{""status"":""converged"",""failure"":null,""rounds"":7,""stop_round"":7,""action_count"":6,""relay_scalar_count"":14,""angle_slots"":14,""tx_uses"":28,""final_angle_error_rad"":0.00067015546425786,""final_apex_x"":2.0019678772426754,""final_apex_y"":3.466055345282694,""position_tolerance_d"":0.005,""stop_rule"":""estimated_apex_position"",""gain"":0.5}","{""status"":""converged"",""failure_count"":0,""failures"":{},""broadcast_slots"":6,""tx_uses"":18,""stop_rule"":""estimated_receiver_position"",""position_budget_d"":0.01,""final_max_angle_error_rad"":0.007522087354849827,""receiver_status"":{""2"":""converged"",""3"":""converged"",""4"":""converged"",""5"":""converged"",""6"":""converged"",""7"":""converged"",""8"":""converged"",""9"":""converged"",""10"":""converged"",""12"":""converged"",""13"":""converged"",""14"":""converged""},""gain"":0.5}",outputs/q2/protocol_comparison/cases/case_052_unallocated_reference_budget
0.1,11,0.1774728461168589,0.11133921628245336,0.992717292188455,dynamic_current_reference,0.5,0.5,0.005,0.01,0.01,unallocated_reference_budget,c_hat_position_and_receiver_estimated_position_budget,success,success,21,49,14,14,0.009008708357812664,True,0.0,0.005204164999999999,0.015204164999999999,0.00641555412708628,1.3676383969285522,52,unallocated_reference_budget,[],{},"{""status"":""success"",""rounds"":7,""stop_rule"":""c_hat_position_and_receiver_estimated_position_budget"",""position_budget_d"":0.01,""tau_c_d"":0.005,""broadcast_slots"":7,""measurement_slots"":21,""tx_uses"":49,""relay_scalar_count"":14,""public_reference_scalars"":14,""failures"":[],""rounds_detail"":[{""round"":1,""c_hat_error_to_target_d"":0.17747284611685984,""receiver_budget_met_count"":0,""calibration_action"":true,""receiver_action_count"":12,""event"":""observe_and_synchronize_move""},{""round"":2,""c_hat_error_to_target_d"":0.08873642305842852,""receiver_budget_met_count"":0,""calibration_action"":true,""receiver_action_count"":12,""event"":""observe_and_synchronize_move""},{""round"":3,""c_hat_error_to_target_d"":0.044368211529215204,""receiver_budget_met_count"":1,""calibration_action"":true,""receiver_action_count"":11,""event"":""observe_and_synchronize_move""},{""round"":4,""c_hat_error_to_target_d"":0.022184105764607127,""receiver_budget_met_count"":2,""calibration_action"":true,""receiver_action_count"":9,""event"":""observe_and_synchronize_move""},{""round"":5,""c_hat_error_to_target_d"":0.011092052882304191,""receiver_budget_met_count"":7,""calibration_action"":true,""receiver_action_count"":2,""event"":""observe_and_synchronize_move""},{""round"":6,""c_hat_error_to_target_d"":0.005546026441152409,""receiver_budget_met_count"":2,""calibration_action"":true,""receiver_action_count"":0,""event"":""observe_and_synchronize_move""},{""round"":7,""c_hat_error_to_target_d"":0.0027730132205758882,""receiver_budget_met_count"":0,""calibration_action"":false,""receiver_action_count"":0,""event"":""stop_after_observable_verification""}],""final_c_hat_error_d"":0.0027730132205758882}",outputs/q2/protocol_comparison/cases/case_053_unallocated_reference_budget
0.1,23,0.16697437016671612,0.09172163218971498,1.002599688341454,staged_fixed_reference,0.5,0.5,0.005,0.01,0.01,unallocated_reference_budget,estimated_position_budget_after_finite_calibration,success,success,18,42,12,12,0.0120116953553416,False,0.002011695355341599,0.005204164999999999,0.015204164999999999,0.007837481598226384,1.0691739913919087,47,unallocated_reference_budget,[],"{""status"":""converged"",""failure"":null,""rounds"":6,""stop_round"":6,""action_count"":5,""relay_scalar_count"":12,""angle_slots"":12,""tx_uses"":24,""final_angle_error_rad"":0.001005626472625476,""final_apex_x"":2.0037987897829135,""final_apex_y"":3.462635031881162,""position_tolerance_d"":0.005,""stop_rule"":""estimated_apex_position"",""gain"":0.5}","{""status"":""converged"",""failure_count"":0,""failures"":{},""broadcast_slots"":6,""tx_uses"":18,""stop_rule"":""estimated_receiver_position"",""position_budget_d"":0.01,""final_max_angle_error_rad"":0.010030117783542902,""receiver_status"":{""2"":""converged"",""3"":""converged"",""4"":""converged"",""5"":""converged"",""6"":""converged"",""7"":""converged"",""8"":""converged"",""9"":""converged"",""10"":""converged"",""12"":""converged"",""13"":""converged"",""14"":""converged""},""gain"":0.5}",outputs/q2/protocol_comparison/cases/case_054_unallocated_reference_budget
0.1,23,0.16697437016671612,0.09172163218971498,1.002599688341454,dynamic_current_reference,0.5,0.5,0.005,0.01,0.01,unallocated_reference_budget,c_hat_position_and_receiver_estimated_position_budget,success,success,18,42,12,12,0.00973969306587811,True,0.0,0.005204164999999999,0.015204164999999999,0.006385387667215768,1.0824265481854132,47,unallocated_reference_budget,[],{},"{""status"":""success"",""rounds"":6,""stop_rule"":""c_hat_position_and_receiver_estimated_position_budget"",""position_budget_d"":0.01,""tau_c_d"":0.005,""broadcast_slots"":6,""measurement_slots"":18,""tx_uses"":42,""relay_scalar_count"":12,""public_reference_scalars"":12,""failures"":[],""rounds_detail"":[{""round"":1,""c_hat_error_to_target_d"":0.13030591064723307,""receiver_budget_met_count"":0,""calibration_action"":true,""receiver_action_count"":12,""event"":""observe_and_synchronize_move""},{""round"":2,""c_hat_error_to_target_d"":0.06515295532361637,""receiver_budget_met_count"":1,""calibration_action"":true,""receiver_action_count"":11,""event"":""observe_and_synchronize_move""},{""round"":3,""c_hat_error_to_target_d"":0.03257647766180764,""receiver_budget_met_count"":0,""calibration_action"":true,""receiver_action_count"":11,""event"":""observe_and_synchronize_move""},{""round"":4,""c_hat_error_to_target_d"":0.01628823883090411,""receiver_budget_met_count"":4,""calibration_action"":true,""receiver_action_count"":7,""event"":""observe_and_synchronize_move""},{""round"":5,""c_hat_error_to_target_d"":0.008144119415451975,""receiver_budget_met_count"":6,""calibration_action"":true,""receiver_action_count"":1,""event"":""observe_and_synchronize_move""},{""round"":6,""c_hat_error_to_target_d"":0.0040720597077259875,""receiver_budget_met_count"":1,""calibration_action"":false,""receiver_action_count"":0,""event"":""stop_after_observable_verification""}],""final_c_hat_error_d"":0.0040720597077259875}",outputs/q2/protocol_comparison/cases/case_055_unallocated_reference_budget
0.1,47,0.1147435226954799,0.061127590608246296,0.9676913254328862,staged_fixed_reference,0.5,0.5,0.005,0.01,0.01,unallocated_reference_budget,estimated_position_budget_after_finite_calibration,success,success,15,35,10,10,0.010859761623029861,False,0.0008597616230298609,0.005204164999999999,0.015204164999999999,0.007587627471925863,0.636048103414523,35,unallocated_reference_budget,[],"{""status"":""converged"",""failure"":null,""rounds"":5,""stop_round"":5,""action_count"":4,""relay_scalar_count"":10,""angle_slots"":10,""tx_uses"":20,""final_angle_error_rad"":0.0008391603909216894,""final_apex_x"":2.0010887312411514,""final_apex_y"":3.468935273967299,""position_tolerance_d"":0.005,""stop_rule"":""estimated_apex_position"",""gain"":0.5}","{""status"":""converged"",""failure_count"":0,""failures"":{},""broadcast_slots"":5,""tx_uses"":15,""stop_rule"":""estimated_receiver_position"",""position_budget_d"":0.01,""final_max_angle_error_rad"":0.010946014402019255,""receiver_status"":{""2"":""converged"",""3"":""converged"",""4"":""converged"",""5"":""converged"",""6"":""converged"",""7"":""converged"",""8"":""converged"",""9"":""converged"",""10"":""converged"",""12"":""converged"",""13"":""converged"",""14"":""converged""},""gain"":0.5}",outputs/q2/protocol_comparison/cases/case_056_unallocated_reference_budget
0.1,47,0.1147435226954799,0.061127590608246296,0.9676913254328862,dynamic_current_reference,0.5,0.5,0.005,0.01,0.01,unallocated_reference_budget,c_hat_position_and_receiver_estimated_position_budget,success,success,15,35,10,10,0.009253201337209449,True,0.0,0.005204164999999999,0.015204164999999999,0.006881116852362593,0.6430028037352005,35,unallocated_reference_budget,[],{},"{""status"":""success"",""rounds"":5,""stop_rule"":""c_hat_position_and_receiver_estimated_position_budget"",""position_budget_d"":0.01,""tau_c_d"":0.005,""broadcast_slots"":5,""measurement_slots"":15,""tx_uses"":35,""relay_scalar_count"":10,""public_reference_scalars"":10,""failures"":[],""rounds_detail"":[{""round"":1,""c_hat_error_to_target_d"":0.07927607400312557,""receiver_budget_met_count"":0,""calibration_action"":true,""receiver_action_count"":12,""event"":""observe_and_synchronize_move""},{""round"":2,""c_hat_error_to_target_d"":0.039638037001562154,""receiver_budget_met_count"":2,""calibration_action"":true,""receiver_action_count"":10,""event"":""observe_and_synchronize_move""},{""round"":3,""c_hat_error_to_target_d"":0.01981901850078197,""receiver_budget_met_count"":4,""calibration_action"":true,""receiver_action_count"":6,""event"":""observe_and_synchronize_move""},{""round"":4,""c_hat_error_to_target_d"":0.009909509250390525,""receiver_budget_met_count"":3,""calibration_action"":true,""receiver_action_count"":3,""event"":""observe_and_synchronize_move""},{""round"":5,""c_hat_error_to_target_d"":0.004954754625196275,""receiver_budget_met_count"":3,""calibration_action"":false,""receiver_action_count"":0,""event"":""stop_after_observable_verification""}],""final_c_hat_error_d"":0.004954754625196275}",outputs/q2/protocol_comparison/cases/case_057_unallocated_reference_budget
0.1,11,0.1774728461168589,0.11133921628245336,0.992717292188455,staged_fixed_reference,0.5,1.0,0.005,0.01,0.01,unallocated_reference_budget,estimated_position_budget_after_finite_calibration,success,success,16,34,14,14,0.0031859626151775383,True,0.0,0.005204164999999999,0.015204164999999999,0.0019786653604287746,1.438705271619437,18,unallocated_reference_budget,[],"{""status"":""converged"",""failure"":null,""rounds"":7,""stop_round"":7,""action_count"":6,""relay_scalar_count"":14,""angle_slots"":14,""tx_uses"":28,""final_angle_error_rad"":0.00067015546425786,""final_apex_x"":2.0019678772426754,""final_apex_y"":3.466055345282694,""position_tolerance_d"":0.005,""stop_rule"":""estimated_apex_position"",""gain"":0.5}","{""status"":""converged"",""failure_count"":0,""failures"":{},""broadcast_slots"":2,""tx_uses"":6,""stop_rule"":""estimated_receiver_position"",""position_budget_d"":0.01,""final_max_angle_error_rad"":0.0003174015837323907,""receiver_status"":{""2"":""converged"",""3"":""converged"",""4"":""converged"",""5"":""converged"",""6"":""converged"",""7"":""converged"",""8"":""converged"",""9"":""converged"",""10"":""converged"",""12"":""converged"",""13"":""converged"",""14"":""converged""},""gain"":1.0}",outputs/q2/protocol_comparison/cases/case_058_unallocated_reference_budget
0.1,11,0.1774728461168589,0.11133921628245336,0.992717292188455,dynamic_current_reference,0.5,1.0,0.005,0.01,0.01,unallocated_reference_budget,c_hat_position_and_receiver_estimated_position_budget,success,success,21,49,14,14,0.002773013220575262,True,0.0,0.005204164999999999,0.015204164999999999,0.0007159889348067322,1.4516940789557444,18,unallocated_reference_budget,[],{},"{""status"":""success"",""rounds"":7,""stop_rule"":""c_hat_position_and_receiver_estimated_position_budget"",""position_budget_d"":0.01,""tau_c_d"":0.005,""broadcast_slots"":7,""measurement_slots"":21,""tx_uses"":49,""relay_scalar_count"":14,""public_reference_scalars"":14,""failures"":[],""rounds_detail"":[{""round"":1,""c_hat_error_to_target_d"":0.17747284611685984,""receiver_budget_met_count"":0,""calibration_action"":true,""receiver_action_count"":12,""event"":""observe_and_synchronize_move""},{""round"":2,""c_hat_error_to_target_d"":0.08873642305842852,""receiver_budget_met_count"":12,""calibration_action"":true,""receiver_action_count"":0,""event"":""observe_and_synchronize_move""},{""round"":3,""c_hat_error_to_target_d"":0.044368211529215204,""receiver_budget_met_count"":0,""calibration_action"":true,""receiver_action_count"":0,""event"":""observe_and_synchronize_move""},{""round"":4,""c_hat_error_to_target_d"":0.022184105764607127,""receiver_budget_met_count"":0,""calibration_action"":true,""receiver_action_count"":0,""event"":""observe_and_synchronize_move""},{""round"":5,""c_hat_error_to_target_d"":0.011092052882304191,""receiver_budget_met_count"":0,""calibration_action"":true,""receiver_action_count"":0,""event"":""observe_and_synchronize_move""},{""round"":6,""c_hat_error_to_target_d"":0.005546026441152409,""receiver_budget_met_count"":0,""calibration_action"":true,""receiver_action_count"":0,""event"":""observe_and_synchronize_move""},{""round"":7,""c_hat_error_to_target_d"":0.0027730132205758882,""receiver_budget_met_count"":0,""calibration_action"":false,""receiver_action_count"":0,""event"":""stop_after_observable_verification""}],""final_c_hat_error_d"":0.0027730132205758882}",outputs/q2/protocol_comparison/cases/case_059_unallocated_reference_budget
0.1,23,0.16697437016671612,0.09172163218971498,1.002599688341454,staged_fixed_reference,0.5,1.0,0.005,0.01,0.01,unallocated_reference_budget,estimated_position_budget_after_finite_calibration,success,success,14,30,12,12,0.0042832974486011225,True,0.0,0.005204164999999999,0.015204164999999999,0.0031883163008178755,1.151674957770597,17,unallocated_reference_budget,[],"{""status"":""converged"",""failure"":null,""rounds"":6,""stop_round"":6,""action_count"":5,""relay_scalar_count"":12,""angle_slots"":12,""tx_uses"":24,""final_angle_error_rad"":0.001005626472625476,""final_apex_x"":2.0037987897829135,""final_apex_y"":3.462635031881162,""position_tolerance_d"":0.005,""stop_rule"":""estimated_apex_position"",""gain"":0.5}","{""status"":""converged"",""failure_count"":0,""failures"":{},""broadcast_slots"":2,""tx_uses"":6,""stop_rule"":""estimated_receiver_position"",""position_budget_d"":0.01,""final_max_angle_error_rad"":0.00040652836166144013,""receiver_status"":{""2"":""converged"",""3"":""converged"",""4"":""converged"",""5"":""converged"",""6"":""converged"",""7"":""converged"",""8"":""converged"",""9"":""converged"",""10"":""converged"",""12"":""converged"",""13"":""converged"",""14"":""converged""},""gain"":1.0}",outputs/q2/protocol_comparison/cases/case_060_unallocated_reference_budget
0.1,23,0.16697437016671612,0.09172163218971498,1.002599688341454,dynamic_current_reference,0.5,1.0,0.005,0.01,0.01,unallocated_reference_budget,c_hat_position_and_receiver_estimated_position_budget,success,success,18,42,12,12,0.004072059707725987,True,0.0,0.005204164999999999,0.015204164999999999,0.0010514012955189992,1.1647048264933202,17,unallocated_reference_budget,[],{},"{""status"":""success"",""rounds"":6,""stop_rule"":""c_hat_position_and_receiver_estimated_position_budget"",""position_budget_d"":0.01,""tau_c_d"":0.005,""broadcast_slots"":6,""measurement_slots"":18,""tx_uses"":42,""relay_scalar_count"":12,""public_reference_scalars"":12,""failures"":[],""rounds_detail"":[{""round"":1,""c_hat_error_to_target_d"":0.13030591064723307,""receiver_budget_met_count"":0,""calibration_action"":true,""receiver_action_count"":12,""event"":""observe_and_synchronize_move""},{""round"":2,""c_hat_error_to_target_d"":0.06515295532361637,""receiver_budget_met_count"":12,""calibration_action"":true,""receiver_action_count"":0,""event"":""observe_and_synchronize_move""},{""round"":3,""c_hat_error_to_target_d"":0.03257647766180764,""receiver_budget_met_count"":0,""calibration_action"":true,""receiver_action_count"":0,""event"":""observe_and_synchronize_move""},{""round"":4,""c_hat_error_to_target_d"":0.01628823883090411,""receiver_budget_met_count"":0,""calibration_action"":true,""receiver_action_count"":0,""event"":""observe_and_synchronize_move""},{""round"":5,""c_hat_error_to_target_d"":0.008144119415451975,""receiver_budget_met_count"":0,""calibration_action"":true,""receiver_action_count"":0,""event"":""observe_and_synchronize_move""},{""round"":6,""c_hat_error_to_target_d"":0.0040720597077259875,""receiver_budget_met_count"":0,""calibration_action"":false,""receiver_action_count"":0,""event"":""stop_after_observable_verification""}],""final_c_hat_error_d"":0.0040720597077259875}",outputs/q2/protocol_comparison/cases/case_061_unallocated_reference_budget
0.1,47,0.1147435226954799,0.061127590608246296,0.9676913254328862,staged_fixed_reference,0.5,1.0,0.005,0.01,0.01,unallocated_reference_budget,estimated_position_budget_after_finite_calibration,success,success,12,26,10,10,0.004954754625195409,True,0.0,0.005204164999999999,0.015204164999999999,0.0023924065503278897,0.7246554958383932,16,unallocated_reference_budget,[],"{""status"":""converged"",""failure"":null,""rounds"":5,""stop_round"":5,""action_count"":4,""relay_scalar_count"":10,""angle_slots"":10,""tx_uses"":20,""final_angle_error_rad"":0.0008391603909216894,""final_apex_x"":2.0010887312411514,""final_apex_y"":3.468935273967299,""position_tolerance_d"":0.005,""stop_rule"":""estimated_apex_position"",""gain"":0.5}","{""status"":""converged"",""failure_count"":0,""failures"":{},""broadcast_slots"":2,""tx_uses"":6,""stop_rule"":""estimated_receiver_position"",""position_budget_d"":0.01,""final_max_angle_error_rad"":0.00031225986370020387,""receiver_status"":{""2"":""converged"",""3"":""converged"",""4"":""converged"",""5"":""converged"",""6"":""converged"",""7"":""converged"",""8"":""converged"",""9"":""converged"",""10"":""converged"",""12"":""converged"",""13"":""converged"",""14"":""converged""},""gain"":1.0}",outputs/q2/protocol_comparison/cases/case_062_unallocated_reference_budget
0.1,47,0.1147435226954799,0.061127590608246296,0.9676913254328862,dynamic_current_reference,0.5,1.0,0.005,0.01,0.01,unallocated_reference_budget,c_hat_position_and_receiver_estimated_position_budget,success,success,15,35,10,10,0.004954754625195409,True,0.0,0.005204164999999999,0.015204164999999999,0.001279312143195066,0.7321454605419485,16,unallocated_reference_budget,[],{},"{""status"":""success"",""rounds"":5,""stop_rule"":""c_hat_position_and_receiver_estimated_position_budget"",""position_budget_d"":0.01,""tau_c_d"":0.005,""broadcast_slots"":5,""measurement_slots"":15,""tx_uses"":35,""relay_scalar_count"":10,""public_reference_scalars"":10,""failures"":[],""rounds_detail"":[{""round"":1,""c_hat_error_to_target_d"":0.07927607400312557,""receiver_budget_met_count"":0,""calibration_action"":true,""receiver_action_count"":12,""event"":""observe_and_synchronize_move""},{""round"":2,""c_hat_error_to_target_d"":0.039638037001562154,""receiver_budget_met_count"":12,""calibration_action"":true,""receiver_action_count"":0,""event"":""observe_and_synchronize_move""},{""round"":3,""c_hat_error_to_target_d"":0.01981901850078197,""receiver_budget_met_count"":0,""calibration_action"":true,""receiver_action_count"":0,""event"":""observe_and_synchronize_move""},{""round"":4,""c_hat_error_to_target_d"":0.009909509250390525,""receiver_budget_met_count"":0,""calibration_action"":true,""receiver_action_count"":0,""event"":""observe_and_synchronize_move""},{""round"":5,""c_hat_error_to_target_d"":0.004954754625196275,""receiver_budget_met_count"":0,""calibration_action"":false,""receiver_action_count"":0,""event"":""stop_after_observable_verification""}],""final_c_hat_error_d"":0.004954754625196275}",outputs/q2/protocol_comparison/cases/case_063_unallocated_reference_budget
0.1,11,0.1774728461168589,0.11133921628245336,0.992717292188455,staged_fixed_reference,1.0,1.0,0.005,0.01,0.0045,fair_shared_position_budget,estimated_position_budget_after_finite_calibration,success,success,6,14,4,4,1.23106663444592e-13,True,0.0,0.005204164999999999,0.009704164999999999,3.240084451535201e-14,1.454467092176299,13,fair_shared_position_budget,[],"{""status"":""converged"",""failure"":null,""rounds"":2,""stop_round"":2,""action_count"":1,""relay_scalar_count"":4,""angle_slots"":4,""tx_uses"":8,""final_angle_error_rad"":2.220446049250313e-16,""final_apex_x"":1.9999999999999996,""final_apex_y"":3.4641016151377535,""position_tolerance_d"":0.005,""stop_rule"":""estimated_apex_position"",""gain"":1.0}","{""status"":""converged"",""failure_count"":0,""failures"":{},""broadcast_slots"":2,""tx_uses"":6,""stop_rule"":""estimated_receiver_position"",""position_budget_d"":0.0045,""final_max_angle_error_rad"":6.88338275267597e-14,""receiver_status"":{""2"":""converged"",""3"":""converged"",""4"":""converged"",""5"":""converged"",""6"":""converged"",""7"":""converged"",""8"":""converged"",""9"":""converged"",""10"":""converged"",""12"":""converged"",""13"":""converged"",""14"":""converged""},""gain"":1.0}",outputs/q2/protocol_comparison/cases/case_064_fair_shared_position_budget
0.1,11,0.1774728461168589,0.11133921628245336,0.992717292188455,dynamic_current_reference,1.0,1.0,0.005,0.01,0.0045,fair_shared_position_budget,c_hat_position_and_receiver_estimated_position_budget,success,success,6,14,4,4,1.0342709227264813e-13,True,0.0,0.005204164999999999,0.009704164999999999,2.700353849568194e-14,1.454467092176321,13,fair_shared_position_budget,[],{},"{""status"":""success"",""rounds"":2,""stop_rule"":""c_hat_position_and_receiver_estimated_position_budget"",""position_budget_d"":0.0045,""tau_c_d"":0.005,""broadcast_slots"":2,""measurement_slots"":6,""tx_uses"":14,""relay_scalar_count"":4,""public_reference_scalars"":4,""failures"":[],""rounds_detail"":[{""round"":1,""c_hat_error_to_target_d"":0.17747284611685984,""receiver_budget_met_count"":0,""calibration_action"":true,""receiver_action_count"":12,""event"":""observe_and_synchronize_move""},{""round"":2,""c_hat_error_to_target_d"":2.318213734067276e-15,""receiver_budget_met_count"":12,""calibration_action"":false,""receiver_action_count"":0,""event"":""stop_after_observable_verification""}],""final_c_hat_error_d"":2.318213734067276e-15}",outputs/q2/protocol_comparison/cases/case_065_fair_shared_position_budget
0.1,23,0.16697437016671612,0.09172163218971498,1.002599688341454,staged_fixed_reference,1.0,1.0,0.005,0.01,0.0045,fair_shared_position_budget,estimated_position_budget_after_finite_calibration,success,success,6,14,4,4,1.408855083090244e-13,True,0.0,0.005204164999999999,0.009704164999999999,4.5094610962211376e-14,1.1687768862008874,13,fair_shared_position_budget,[],"{""status"":""converged"",""failure"":null,""rounds"":2,""stop_round"":2,""action_count"":1,""relay_scalar_count"":4,""angle_slots"":4,""tx_uses"":8,""final_angle_error_rad"":2.220446049250313e-16,""final_apex_x"":1.9999999999999996,""final_apex_y"":3.4641016151377544,""position_tolerance_d"":0.005,""stop_rule"":""estimated_apex_position"",""gain"":1.0}","{""status"":""converged"",""failure_count"":0,""failures"":{},""broadcast_slots"":2,""tx_uses"":6,""stop_rule"":""estimated_receiver_position"",""position_budget_d"":0.0045,""final_max_angle_error_rad"":9.658940314238862e-14,""receiver_status"":{""2"":""converged"",""3"":""converged"",""4"":""converged"",""5"":""converged"",""6"":""converged"",""7"":""converged"",""8"":""converged"",""9"":""converged"",""10"":""converged"",""12"":""converged"",""13"":""converged"",""14"":""converged""},""gain"":1.0}",outputs/q2/protocol_comparison/cases/case_066_fair_shared_position_budget
0.1,23,0.16697437016671612,0.09172163218971498,1.002599688341454,dynamic_current_reference,1.0,1.0,0.005,0.01,0.0045,fair_shared_position_budget,c_hat_position_and_receiver_estimated_position_budget,success,success,6,14,4,4,1.086422297228066e-13,True,0.0,0.005204164999999999,0.009704164999999999,2.941809300473893e-14,1.1687768862010466,13,fair_shared_position_budget,[],{},"{""status"":""success"",""rounds"":2,""stop_rule"":""c_hat_position_and_receiver_estimated_position_budget"",""position_budget_d"":0.0045,""tau_c_d"":0.005,""broadcast_slots"":2,""measurement_slots"":6,""tx_uses"":14,""relay_scalar_count"":4,""public_reference_scalars"":4,""failures"":[],""rounds_detail"":[{""round"":1,""c_hat_error_to_target_d"":0.13030591064723307,""receiver_budget_met_count"":0,""calibration_action"":true,""receiver_action_count"":12,""event"":""observe_and_synchronize_move""},{""round"":2,""c_hat_error_to_target_d"":6.280369834735101e-16,""receiver_budget_met_count"":12,""calibration_action"":false,""receiver_action_count"":0,""event"":""stop_after_observable_verification""}],""final_c_hat_error_d"":6.280369834735101e-16}",outputs/q2/protocol_comparison/cases/case_067_fair_shared_position_budget
0.1,47,0.1147435226954799,0.061127590608246296,0.9676913254328862,staged_fixed_reference,1.0,1.0,0.005,0.01,0.0045,fair_shared_position_budget,estimated_position_budget_after_finite_calibration,success,success,6,14,4,4,1.1889887337306656e-13,True,0.0,0.005204164999999999,0.009704164999999999,3.3801885177673015e-14,0.7371002151671395,13,fair_shared_position_budget,[],"{""status"":""converged"",""failure"":null,""rounds"":2,""stop_round"":2,""action_count"":1,""relay_scalar_count"":4,""angle_slots"":4,""tx_uses"":8,""final_angle_error_rad"":2.220446049250313e-16,""final_apex_x"":1.9999999999999996,""final_apex_y"":3.464101615137754,""position_tolerance_d"":0.005,""stop_rule"":""estimated_apex_position"",""gain"":1.0}","{""status"":""converged"",""failure_count"":0,""failures"":{},""broadcast_slots"":2,""tx_uses"":6,""stop_rule"":""estimated_receiver_position"",""position_budget_d"":0.0045,""final_max_angle_error_rad"":8.748557434046234e-14,""receiver_status"":{""2"":""converged"",""3"":""converged"",""4"":""converged"",""5"":""converged"",""6"":""converged"",""7"":""converged"",""8"":""converged"",""9"":""converged"",""10"":""converged"",""12"":""converged"",""13"":""converged"",""14"":""converged""},""gain"":1.0}",outputs/q2/protocol_comparison/cases/case_068_fair_shared_position_budget
