condition,trial,bearing_std_deg,actuation_relative_std,status,stopped,final_below_1cm,joint_success_1cm,final_below_10cm,first_1cm_slot,first_1cm_tx,sustained_1cm_from_slot,max_position_error_m,rms_position_error_m,last28_mean_max_error_m,measurement_slots,transmitter_uses,movement_m,failed_local_fits,seconds
actuation_1pct,38,0.0,0.01,quiet_full_cycle,True,True,True,True,104,416,107,5.9605970288825e-05,3.5684134845021074e-05,5.960597028882501e-05,196,784,726.3005907921618,0,4.2851006659984705
actuation_1pct,39,0.0,0.01,quiet_full_cycle,True,True,True,True,110,440,110,4.8842925596207716e-05,2.885188960607645e-05,4.884292559620771e-05,224,896,604.9111253487127,0,4.709408875001827
actuation_1pct,40,0.0,0.01,quiet_full_cycle,True,True,True,True,114,456,114,4.230354713132763e-05,2.74741122921941e-05,4.230354713132764e-05,224,896,555.6120805286821,0,4.621839457999158
actuation_1pct,41,0.0,0.01,quiet_full_cycle,True,True,True,True,79,316,79,7.584138013447146e-05,3.880192491624132e-05,7.584138013447145e-05,168,672,93.17724369597146,0,3.3021733749992563
actuation_1pct,42,0.0,0.01,quiet_full_cycle,True,True,True,True,120,480,120,4.862955968029567e-05,2.5885858474661814e-05,4.862955968029568e-05,224,896,696.1447362793423,0,4.726765917002922
actuation_1pct,43,0.0,0.01,quiet_full_cycle,True,True,True,True,76,304,76,3.478019744836945e-05,2.4552978455267256e-05,3.478019744836946e-05,168,672,94.543905716468,0,3.26235212499887
actuation_1pct,44,0.0,0.01,quiet_full_cycle,True,True,True,True,114,456,114,3.8445499808352226e-05,2.339375254536607e-05,3.844549980835223e-05,224,896,569.1797960560383,0,4.659700333002547
actuation_1pct,45,0.0,0.01,quiet_full_cycle,True,True,True,True,103,412,103,8.095506934409713e-05,5.2926473551134166e-05,8.095506934409713e-05,196,784,253.22327986202967,0,3.9492218750019674
actuation_1pct,46,0.0,0.01,quiet_full_cycle,True,True,True,True,120,480,120,5.382463323889706e-05,2.8100141891338758e-05,5.3824633238897074e-05,224,896,780.1801256672692,0,4.80648179200216
actuation_1pct,47,0.0,0.01,quiet_full_cycle,True,True,True,True,104,416,104,5.545170152509127e-05,3.5290295352171644e-05,5.545170152509127e-05,196,784,689.2570893693683,0,4.18828349999967
actuation_1pct,48,0.0,0.01,quiet_full_cycle,True,True,True,True,64,256,64,1.691314778246904e-05,1.0430711052479192e-05,1.6913147782469044e-05,140,560,515.1118453203567,0,2.8857494999974733
actuation_1pct,49,0.0,0.01,quiet_full_cycle,True,True,True,True,120,480,120,4.446256992896452e-05,2.5497646634428552e-05,4.4462569928964525e-05,224,896,732.5861583157867,0,4.760354041995015
actuation_1pct,50,0.0,0.01,quiet_full_cycle,True,True,True,True,120,480,120,5.907930536184608e-05,3.0352438797174682e-05,5.907930536184609e-05,224,896,716.7654920291053,0,4.77414245899854
actuation_1pct,51,0.0,0.01,quiet_full_cycle,True,True,True,True,86,344,86,3.858085765442911e-05,2.2163976246397687e-05,3.858085765442911e-05,196,784,174.4123896383808,0,3.815458791999845
actuation_1pct,52,0.0,0.01,quiet_full_cycle,True,True,True,True,86,344,86,5.05651686041249e-05,2.7039257014673588e-05,5.056516860412489e-05,196,784,299.05040534571566,0,3.878731916003744
actuation_1pct,53,0.0,0.01,quiet_full_cycle,True,True,True,True,98,392,98,0.00010196371164800567,6.700456341307409e-05,0.00010196371164800569,196,784,254.40017329714507,0,3.9215953340026317
actuation_1pct,54,0.0,0.01,quiet_full_cycle,True,True,True,True,103,412,103,7.17572256870868e-05,4.0202175565761784e-05,7.175722568708681e-05,196,784,282.2720920292191,0,4.014238165997085
actuation_1pct,55,0.0,0.01,quiet_full_cycle,True,True,True,True,86,344,86,3.9275033866330665e-05,2.3574531256527327e-05,3.927503386633066e-05,196,784,397.5152306905792,0,3.9033429589981097
actuation_1pct,56,0.0,0.01,quiet_full_cycle,True,True,True,True,80,320,80,6.087514416090894e-05,3.775800526217652e-05,6.087514416090893e-05,168,672,444.2606732589142,0,3.446313958003884
actuation_1pct,57,0.0,0.01,quiet_full_cycle,True,True,True,True,92,368,92,5.268768329298211e-05,2.764104598860468e-05,5.268768329298212e-05,196,784,177.91534179339004,0,4.463153165997937
actuation_1pct,58,0.0,0.01,quiet_full_cycle,True,True,True,True,86,344,86,3.763134295702744e-05,2.3266237271153975e-05,3.763134295702744e-05,196,784,166.9384662649294,0,4.60153120799805
actuation_1pct,59,0.0,0.01,quiet_full_cycle,True,True,True,True,103,412,103,8.256311648628376e-05,4.8286903575706334e-05,8.256311648628374e-05,196,784,289.1698119728318,0,4.931647958001122
actuation_1pct,60,0.0,0.01,quiet_full_cycle,True,True,True,True,120,480,120,5.317014849239689e-05,2.7807994158803017e-05,5.3170148492396894e-05,224,896,750.0786402341838,0,6.0184869169970625
actuation_1pct,61,0.0,0.01,quiet_full_cycle,True,True,True,True,86,344,86,3.8007032203190795e-05,2.1887791932386522e-05,3.800703220319079e-05,196,784,153.62951242860018,0,4.813632375000452
actuation_1pct,62,0.0,0.01,quiet_full_cycle,True,True,True,True,114,456,120,4.3468348900413665e-05,2.4982624691067554e-05,4.346834890041366e-05,224,896,734.3160434469409,0,5.9833262500033015
actuation_1pct,63,0.0,0.01,quiet_full_cycle,True,True,True,True,104,416,104,5.033500501267419e-05,3.2001790156908356e-05,5.033500501267419e-05,196,784,692.6108305393739,0,5.25740408400452
actuation_1pct,64,0.0,0.01,quiet_full_cycle,True,True,True,True,120,480,120,6.192699852177857e-05,3.173867201144629e-05,6.192699852177858e-05,224,896,745.076369594325,0,6.053122624995012
actuation_1pct,65,0.0,0.01,quiet_full_cycle,True,True,True,True,103,412,103,8.360902866485531e-05,4.932819191496818e-05,8.360902866485531e-05,196,784,565.3370889721369,0,5.034004166998784
actuation_1pct,66,0.0,0.01,quiet_full_cycle,True,True,True,True,86,344,86,4.690694499510708e-05,3.410979018777359e-05,4.690694499510709e-05,196,784,250.90880894345491,0,4.62124254200171
actuation_1pct,67,0.0,0.01,quiet_full_cycle,True,True,True,True,110,440,110,7.372401295070846e-05,3.3992329007966164e-05,7.372401295070846e-05,224,896,511.99467906452713,0,5.654813082997862
actuation_1pct,68,0.0,0.01,quiet_full_cycle,True,True,True,True,103,412,103,5.461757922242253e-05,3.409620793941495e-05,5.4617579222422523e-05,196,784,324.0877209235465,0,4.990273750001506
actuation_1pct,69,0.0,0.01,quiet_full_cycle,True,True,True,True,120,480,120,5.2902756311771385e-05,2.775786961465106e-05,5.290275631177137e-05,224,896,676.7251129924334,0,5.865733457998431
actuation_1pct,70,0.0,0.01,quiet_full_cycle,True,True,True,True,107,428,107,6.0373636473478115e-05,3.9251102623783367e-05,6.037363647347812e-05,196,784,424.0687154231523,0,5.04859070800012
actuation_1pct,71,0.0,0.01,quiet_full_cycle,True,True,True,True,107,428,107,5.720436926659595e-05,3.7200519597824615e-05,5.7204369266595955e-05,196,784,708.3891081686612,0,5.173416500001622
actuation_1pct,72,0.0,0.01,quiet_full_cycle,True,True,True,True,104,416,104,3.7485837706031866e-05,2.6199839380973078e-05,3.748583770603186e-05,196,784,688.528195886394,0,5.0688505840007565
actuation_1pct,73,0.0,0.01,quiet_full_cycle,True,True,True,True,86,344,86,3.6281846327190696e-05,2.095596495152113e-05,3.6281846327190696e-05,196,784,266.2152765239316,0,4.834120833002089
actuation_1pct,74,0.0,0.01,quiet_full_cycle,True,True,True,True,93,372,93,7.091236774609428e-05,3.6634825008991775e-05,7.091236774609427e-05,196,784,517.5730355233202,0,5.1670624160033185
actuation_1pct,75,0.0,0.01,quiet_full_cycle,True,True,True,True,98,392,98,8.80409912008296e-05,5.3927177935491754e-05,8.804099120082959e-05,196,784,216.73965439601454,0,5.092157915998541
actuation_1pct,76,0.0,0.01,quiet_full_cycle,True,True,True,True,92,368,92,6.184460445869094e-05,3.1900206119860684e-05,6.184460445869094e-05,196,784,152.1879224640302,0,4.960187374999805
actuation_1pct,77,0.0,0.01,quiet_full_cycle,True,True,True,True,103,412,103,8.374889223789899e-05,4.7643288536522336e-05,8.374889223789896e-05,196,784,270.634879124266,0,4.7775050420023035
actuation_1pct,78,0.0,0.01,quiet_full_cycle,True,True,True,True,86,344,86,4.737488068483278e-05,3.4501335960532066e-05,4.737488068483278e-05,196,784,274.393203405978,0,4.283264500001678
actuation_1pct,79,0.0,0.01,quiet_full_cycle,True,True,True,True,114,456,114,4.082715729133326e-05,2.3580796838749092e-05,4.0827157291333245e-05,224,896,579.4095403807497,0,4.900522374999127
actuation_1pct,80,0.0,0.01,quiet_full_cycle,True,True,True,True,108,432,108,6.221105503675433e-05,2.992365837151483e-05,6.221105503675433e-05,224,896,476.87094823308496,0,4.668827165995026
actuation_1pct,81,0.0,0.01,quiet_full_cycle,True,True,True,True,86,344,86,3.641761241387167e-05,2.094526969277473e-05,3.641761241387168e-05,196,784,305.8691849284778,0,3.919202834003954
actuation_1pct,82,0.0,0.01,quiet_full_cycle,True,True,True,True,82,328,82,5.4207986388505975e-05,2.8849355804920003e-05,5.4207986388505975e-05,196,784,196.69030576585592,0,3.7796937079983763
actuation_1pct,83,0.0,0.01,quiet_full_cycle,True,True,True,True,86,344,86,3.887389060679484e-05,2.3515495491259162e-05,3.887389060679485e-05,196,784,326.43780589373773,0,3.965366290998645
actuation_1pct,84,0.0,0.01,quiet_full_cycle,True,True,True,True,82,328,82,4.853086522518097e-05,2.8053423857857504e-05,4.853086522518097e-05,196,784,353.19718542019683,0,3.963756791999913
actuation_1pct,85,0.0,0.01,quiet_full_cycle,True,True,True,True,107,428,107,6.635221546651558e-05,3.63674504907192e-05,6.635221546651556e-05,196,784,491.60010209162573,0,4.252006791000895
actuation_1pct,86,0.0,0.01,quiet_full_cycle,True,True,True,True,92,368,92,6.256127415949761e-05,3.199967650691111e-05,6.256127415949762e-05,196,784,548.4947304454047,0,4.099158625002019
actuation_1pct,87,0.0,0.01,quiet_full_cycle,True,True,True,True,120,480,120,5.458388597897342e-05,2.8264325636075477e-05,5.458388597897341e-05,224,896,765.7182167885926,0,4.9881764160018065
actuation_1pct,88,0.0,0.01,quiet_full_cycle,True,True,True,True,98,392,98,7.64682390000194e-05,4.543466037277203e-05,7.646823900001941e-05,196,784,192.17577417052547,0,4.138821083004586
actuation_1pct,89,0.0,0.01,quiet_full_cycle,True,True,True,True,86,344,86,3.885557626827091e-05,2.2325635600498283e-05,3.885557626827091e-05,196,784,250.92477781315634,0,4.094362750001892
actuation_1pct,90,0.0,0.01,quiet_full_cycle,True,True,True,True,120,480,120,4.342726584521172e-05,2.4866739435918354e-05,4.342726584521171e-05,224,896,700.5386080656411,0,5.027373124998121
actuation_1pct,91,0.0,0.01,quiet_full_cycle,True,True,True,True,86,344,86,3.958126716768637e-05,2.2707913299163565e-05,3.9581267167686363e-05,196,784,383.89279291893257,0,4.14505879200442
actuation_1pct,92,0.0,0.01,quiet_full_cycle,True,True,True,True,82,328,82,7.44779657483698e-05,3.429880286010542e-05,7.44779657483698e-05,196,784,443.8588594970992,0,4.118707500005257
actuation_1pct,93,0.0,0.01,quiet_full_cycle,True,True,True,True,114,456,120,4.070170143848833e-05,2.338167638969556e-05,4.070170143848834e-05,224,896,713.6042730456478,0,4.934691166999983
actuation_1pct,94,0.0,0.01,quiet_full_cycle,True,True,True,True,104,416,107,5.8789406139391163e-05,3.5311150482234876e-05,5.878940613939115e-05,196,784,458.17739477600475,0,4.14582754199364
actuation_1pct,95,0.0,0.01,quiet_full_cycle,True,True,True,True,103,412,103,7.00411380384802e-05,4.9502373058149335e-05,7.004113803848021e-05,196,784,310.98628482225604,0,4.008804375000182
actuation_1pct,96,0.0,0.01,quiet_full_cycle,True,True,True,True,113,452,113,3.24210342925881e-05,1.9089515548610157e-05,3.2421034292588104e-05,224,896,610.0769492805729,0,4.732382125002914
actuation_1pct,97,0.0,0.01,quiet_full_cycle,True,True,True,True,98,392,98,7.439529721150714e-05,4.424631479689819e-05,7.439529721150715e-05,196,784,194.050288837238,0,3.8272531670008902
actuation_1pct,98,0.0,0.01,quiet_full_cycle,True,True,True,True,75,300,75,5.660593655513774e-05,3.603177964559638e-05,5.660593655513773e-05,168,672,414.4848354932502,0,3.368351832999906
actuation_1pct,99,0.0,0.01,quiet_full_cycle,True,True,True,True,92,368,92,7.721467853975164e-05,4.594326003975843e-05,7.721467853975164e-05,196,784,191.92602968086763,0,2.74002237500099
