slot,receiver_id,transmitters,angle_0_rad,angle_1_rad,angle_2_rad,angle_3_rad,angle_4_rad,angle_5_rad
36,5,0-1-3-4,0.17909240996847792,0.8843385344791852,1.2333019673052967,0.7052461245107062,1.054209557336818,0.34896343282611186
36,6,0-1-3-4,0.16907199934483394,0.5347085960162761,0.8836827046851365,0.7037805953611093,1.0527547040299698,0.3489741086688598
36,7,0-1-3-4,0.5178946804928902,0.18429878796714338,0.5333177490094286,0.7021934684600339,1.051212429502319,0.34901896104228525
36,8,0-1-3-4,0.8680460182884978,0.16781855255011596,0.18139530281654165,0.7002274657383816,1.0494413211050397,0.3492138553666583
36,9,0-1-3-4,1.2217325968261088,0.5240670171713506,0.17421304090206577,0.6976655796547584,1.0475195559240424,0.34985397626928366
37,2,0-1-3-5,1.2217000816291093,1.2122799586313753,0.5149528681575234,2.4339800402604848,1.7366529497866328,0.6973270904738519
37,4,0-1-3-5,0.526645160996844,1.2335801600519267,1.2170633498443995,0.7069349990550832,1.743708510841243,2.4506435098963264
37,6,0-1-3-5,0.17181968263332031,0.530415099598867,1.2245443542763095,0.7022347822321859,1.3963640369096282,0.6941292546774426
37,7,0-1-3-5,0.5207655929910789,0.18011842742064227,0.8748930248345134,0.7008840204117217,1.3956586178255925,0.694774597413871
37,8,0-1-3-5,0.8703695803691217,0.17096566846703734,0.5245079116253808,0.6994039119020835,1.3948774919945022,0.6954735800924188
37,9,0-1-3-5,1.2217315587565811,0.5242018221267878,0.17239717634067325,0.6975297366297939,1.3941287350972542,0.6965989984674605
38,2,0-1-3-6,1.2217383637402865,1.2169849864991065,0.17275539771760645,2.4387233502393935,1.3944937614578918,1.0442295887815014
38,4,0-1-3-6,0.5221627374021401,1.2275652659482006,0.8753250560765444,0.7054025285460607,1.397487793478684,2.102890322024745
38,5,0-1-3-6,0.17679863317009017,0.8806399645168878,1.222733103853505,0.7038413313467958,1.399531737023597,2.103373068370393
38,7,0-1-3-6,0.5221904865044631,0.17882451178142164,1.2192221407552277,0.7010149982858852,1.7414126272596908,1.0403976289738057
38,8,0-1-3-6,0.8715201281895529,0.1717168730424968,0.8695405907929749,0.6998032551470558,1.7410607189825276,1.0412574638354721
38,9,0-1-3-6,1.2217221221152819,0.5234066114223508,0.5190436968957438,0.6983155106929307,1.7407658190110258,1.042450308318095
39,2,0-1-3-7,1.2217418964594668,1.2193523966002155,0.1715922258697407,2.4410942930596824,1.0501496705897264,1.390944622469956
39,4,0-1-3-7,0.5215876189108767,1.2246739516999854,0.5289879048451114,0.7030863327891086,1.0505755237559882,1.7536618565450968
39,5,0-1-3-7,0.17397575145966235,0.8766219520001308,0.8773331997513647,0.7026462005404692,1.0513089512110265,1.7539551517514953
39,6,0-1-3-7,0.17318479269121995,0.5290340989179396,1.2254748938798947,0.7022188916091604,1.0522901011886738,1.7545089927978343
39,8,0-1-3-7,0.8720858526811472,0.17137414705207532,1.2168827854128161,0.7007117056290715,2.088968638093964,1.388256932464892
39,9,0-1-3-7,1.2216856282934883,0.5219090508117974,0.8671402927991607,0.6997765774816908,2.088825921092649,1.3890493436109579
40,2,0-1-3-8,1.2217389220640262,1.220539981933003,0.517424435309785,2.4422789039970296,0.7043144867542408,1.7379644172427884
40,4,0-1-3-8,0.5228242309730635,1.223220511569176,0.18030019713101367,0.7003962805961126,0.7031244281040768,1.403520708700189
40,5,0-1-3-8,0.17383477876855297,0.8746427311500067,0.5291936631466025,0.700807952381453,0.7030284419151561,1.403836394296609
40,6,0-1-3-8,0.17485703488834808,0.526301414434679,0.8779943561052929,0.7011584493230284,0.703137321216944,1.4042957705399723
40,7,0-1-3-8,0.5228982462688563,0.17856423545710134,1.2265296685892548,0.7014624817259572,0.7036314223203987,1.4050939040463557
40,9,0-1-3-8,1.2216459609589558,0.5203777504565843,1.2161007000920083,0.7012682105023719,2.4377466610509644,1.7364784505485926
41,2,0-1-3-9,1.2217358181643911,1.2211348073437083,0.8640837356314763,2.4428706255080996,0.35765208253291525,2.0852185429751846
41,4,0-1-3-9,0.5247558262211155,1.2224464340425403,0.16902302125418267,0.6976906078214247,0.355732804966933,1.0534234127883577
41,5,0-1-3-9,0.17501141991073652,0.873651955991615,0.18028031399676409,0.6986405360808785,0.3552917339075003,1.0539322699883795
41,6,0-1-3-9,0.17449728809796933,0.5249471761268731,0.529520805268941,0.6994444642248415,0.3550235171709732,1.0544679813958144
41,7,0-1-3-9,0.523770922654506,0.17654080033724046,0.8786703823609352,0.7003117229917463,0.35489945970642905,1.0552111826981754
41,8,0-1-3-9,0.8723681844668218,0.17095731299235975,1.227487684239006,0.7014108714744632,0.355119499772184,1.0565303712466474
42,2,0-1-4-5,1.2217336447851936,0.8775458057437308,0.5264375776678331,2.0992794505289245,1.7481712224530268,0.35110822807589853
42,3,0-1-4-5,0.873050230339479,1.2286937303375218,0.8765061083681585,2.1017439606770005,1.7495563387076374,0.3521876219693638
42,6,0-1-4-5,0.1728131897868093,0.87080277264471,1.2228708575650575,1.0436159624315184,1.3956840473518661,0.35206808492034786
42,7,0-1-4-5,0.5225728606156723,0.5220254663065333,0.8740756725872505,1.0445983269222057,1.3966485332029228,0.3520502062807174
42,8,0-1-4-5,0.8723093209343138,0.1736757974803994,0.5256870735889775,1.0459851184147133,1.3979963945232912,0.35201127610857774
42,9,0-1-4-5,1.2216344335191762,0.1730514333420843,0.17881720565217238,1.0485830001770917,1.4004516391713486,0.3518686389942567
43,2,0-1-4-6,1.2217019299905059,0.8751046750365321,0.17286711899013035,2.096806605027038,1.3945690489806362,0.7022375560464019
43,3,0-1-4-6,0.8728530405641584,1.2252034869651407,0.5225812185485614,2.098056527529299,1.3954342591127193,0.7026222684165797
43,5,0-1-4-6,0.17699814514298126,1.2197172182309557,1.2171702468831995,1.0427190730879758,1.3941683920261796,2.4368874651141557
43,7,0-1-4-6,0.523086253665644,0.521385895661432,1.2252621008678553,1.0444721493270763,1.7483483545334995,0.7038762052064236
43,8,0-1-4-6,0.8724897419894283,0.17282747913182425,0.8765095156151279,1.0453172211212525,1.7489992576045559,0.7036820364833043
43,9,0-1-4-6,1.2217181351886228,0.1749428011519701,0.5284679996352007,1.0467753340366526,1.7501861348238237,0.7034108007871712
44,2,0-1-4-7,1.2216990438243067,0.8738851127900262,0.17717883429374356,2.095584156614333,1.044520209530563,1.0510639470837695
44,3,0-1-4-7,0.8727563684343588,1.22346514504857,0.17261820301232478,2.096221513482929,1.0453745714466836,1.0508469420362452
44,5,0-1-4-7,0.17646249058566546,1.2207054412899683,0.8695599540867871,1.044242950704302,1.0460224446724538,2.0902653953767554
44,6,0-1-4-7,0.17367249113648892,0.8700754389844397,1.2191551630833675,1.0437479301209296,1.0454826719468777,2.0892306020678073
44,8,0-1-4-7,0.8725783236015925,0.1716899666170699,1.2240672826863448,1.0442682902186624,2.0966456062879377,1.052377316069275
44,9,0-1-4-7,1.221738625872901,0.17682277675672595,0.8754735901768378,1.0449158491161747,2.097212216049739,1.0522963669335643
45,2,0-1-4-8,1.2217056632318992,0.8732752774800907,0.5255955123070946,2.0949809407119897,0.6961101509248044,1.3988707897871855
45,3,0-1-4-8,0.8727091938750325,1.2225975118256203,0.175706286647858,2.095306705700653,0.6970029072271744,1.3983037984734783
45,5,0-1-4-8,0.1756243679107179,1.2211924809818395,0.5224983262403775,1.0455681130711223,0.698122694151095,1.7436908072222168
45,6,0-1-4-8,0.17327119373370262,0.8713684620345525,0.8714611070158154,1.0446396557682547,0.6981899132821134,1.7428295690503681
45,7,0-1-4-8,0.5233425533189374,0.5206081842091967,1.2211001546390843,1.0439507375281343,0.6977576013201469,1.7417083388482808
45,9,0-1-4-8,1.2217391095901782,0.1777360378700533,1.2224978237076605,1.044003071720125,2.4442369332978395,1.4002338615777141
46,2,0-1-4-9,1.221713396836633,0.8729701977486581,0.8732060457654287,2.0946835945852906,0.34850735107120445,1.7461762435140864
46,3,0-1-4-9,0.8726862391414832,1.2221640011758903,0.5234055101219656,2.094850240317374,0.34928072901951734,1.7455695112978562
46,5,0-1-4-9,0.17525962756508423,1.2214493133514879,0.17480652654427062,1.0461896857864037,0.35006615410935343,1.3962558398957576
46,6,0-1-4-9,0.1733398853008906,0.8720139815680357,0.5235293327358741,1.0453538668689264,0.35018944743498254,1.3955433143039095
46,7,0-1-4-9,0.5224703354355937,0.5221062558234258,0.8726107243472709,1.04457659125902,0.3501403889116772,1.394716980170697
46,8,0-1-4-9,0.8726218471266424,0.17125719497391018,1.22242295409433,1.0438790421005522,0.3498011069676874,1.3936801490682398
47,2,0-1-5-6,1.2217195715148588,0.5198152246286031,0.17154230482436975,1.741534796143462,1.3932618763392277,0.3482729198042345
47,3,0-1-5-6,0.8726750917328451,0.8691193853792367,0.5210463704907674,1.7417944771120815,1.3937214622236123,0.3480730148884697
47,4,0-1-5-6,0.5270046560027205,1.2152571884436063,0.867316287135017,1.742261844446327,1.3943209431377377,0.3479409013085899
47,7,0-1-5-6,0.5222269147592865,0.8753894637864629,1.2234500780010205,1.3976163785457487,1.7456769927603066,0.34806061421455764
47,8,0-1-5-6,0.8715791563387753,0.5255245226171013,0.8736747016664396,1.3971036789558764,1.7452538580052146,0.3481501790493383
47,9,0-1-5-6,1.2217358995878485,0.17489320096696848,0.523192200442811,1.396629100554817,1.7449281000306593,0.3482989994758417
48,2,0-1-5-7,1.221739213077243,0.5217052861184527,0.17529615018603656,1.7434444991956957,1.0464430628912045,0.697001436304491
48,3,0-1-5-7,0.8726720404236114,0.8708888962030982,0.17396302679031853,1.7435609366267093,1.0466350672139293,0.6969258694127799
48,4,0-1-5-7,0.5253039153564181,1.2184829517053908,0.5215250504806017,1.7437868670618089,1.0468289658370196,0.6969579012247895
48,6,0-1-5-7,0.17329266478480124,1.2248267621158204,1.2207447517142707,1.398119426900622,1.047452086929469,2.445571513830091
48,8,0-1-5-7,0.8721230614976239,0.525008971578263,1.2216706969393187,1.3971320330758865,2.0937937584369424,0.6966617253610559
48,9,0-1-5-7,1.2217319022947253,0.1750724876664912,0.8719644251122658,1.3968043899612168,2.093696327406991,0.696891937445774
49,2,0-1-5-8,1.2217401942417552,0.5226515129108115,0.5228378243008921,1.744391707152567,0.6989023699408627,1.0454893372117042
49,3,0-1-5-8,0.8726691855705071,0.871775766967749,0.17375915192902827,1.7444449525382562,0.6989100336414783,1.0455349188967777
49,4,0-1-5-8,0.5244521685540222,1.2201033391427774,0.1744591577420257,1.7445555076967996,0.6989113262960485,1.0456441814007509
49,6,0-1-5-8,0.17427678545003517,1.223274097936847,0.8732348093767828,1.3975508833868828,0.6989580239267471,2.09650890731363
49,7,0-1-5-8,0.5229138517711215,0.8746088935892118,1.222086956854171,1.3975227453603334,0.6991731050830493,2.096695850443383
49,9,0-1-5-8,1.2217289364648647,0.1753329535573635,1.2206180628034284,1.3970618900222278,2.4423469992682936,1.0452851092460653
50,2,0-1-5-9,1.221737577799779,0.5231249700611915,0.8707302224829022,1.7448625478609703,0.35100735531687755,1.3938551925440934
50,3,0-1-5-9,0.8726672725027389,0.8722198400105914,0.5217857440679263,1.74488711251333,0.35088152843481274,1.3940055840785177
50,4,0-1-5-9,0.5240258145455495,1.2209157437284963,0.17322730520355759,1.744941558274046,0.35079850934199214,1.3941430489320537
50,6,0-1-5-9,0.1742641540621974,1.2225033366808353,0.5248958906198478,1.3967674907430327,0.35063173655765056,1.747399227300683
50,7,0-1-5-9,0.523368419260642,0.8736354060980605,0.8739583342371535,1.3970038253587025,0.350589914976512,1.747593740335214
50,8,0-1-5-9,0.8723942340386512,0.5248729543558877,1.2230287013463206,1.3972671883945385,0.3506344673076692,1.7479016557022078
51,2,0-1-6-7,1.2217350405276624,0.17421594485769873,0.1746893171228661,1.3959509853853607,1.0470457234047965,0.3489052619805643
51,3,0-1-6-7,0.8726661178034694,0.5233808898810355,0.17445237600050048,1.3960470076845053,1.0471184938039702,0.3489285138805351
51,4,0-1-6-7,0.5238124490728093,0.8723806585308572,0.5233881116752154,1.3961931076036662,1.0472005607480244,0.34899254685564207
51,5,0-1-6-7,0.1753968561187513,1.2211149990933938,0.8719055927511228,1.3965118552121463,1.0473024488698752,0.3492094063422709
51,8,0-1-6-7,0.8723468987027497,0.8737098929664073,1.2228756779596712,1.7460567916691572,2.095222576662421,0.3491657849932639
51,9,0-1-6-7,1.221726690661081,0.525058656471655,0.8741722496450777,1.7467853471327361,2.0958989403061588,0.3491135931734222
52,2,0-1-6-8,1.2217334260826316,0.17437438644353292,0.5232337094209303,1.3961078125261646,0.6984997166617012,0.6976080958644633
52,3,0-1-6-8,0.8726654732845606,0.5234897708141771,0.17419274022437853,1.3961552440987375,0.6984727330601823,0.6976825110385557
52,4,0-1-6-8,0.523705684827884,0.8725225143797588,0.17474343315781177,1.396228199207643,0.6984491179856974,0.6977790812219457
52,5,0-1-6-8,0.17496500328427872,1.221421718646642,0.5234505288481116,1.3963867219309214,0.6984155321323903,0.6979711897985312
52,7,0-1-6-8,0.5230139708946637,1.2226418633685974,1.2211761415283502,1.7456558342632609,0.6981621706336866,2.443818004896948
52,9,0-1-6-8,1.2217316061245316,0.5244220883712282,1.222175112884399,1.7461536944957592,2.4439067190089303,0.697753024513171
53,2,0-1-6-9,1.2217322693520154,0.174453633690026,0.8714006087420384,1.3961859030420412,0.3503316606099774,1.0458542424320643
53,3,0-1-6-9,0.8726650987463143,0.5235442442624159,0.522438819260819,1.3962093430087308,0.3502262794854953,1.0459830635232352
53,4,0-1-6-9,0.5236522657525579,0.8725935077337494,0.17349467883526,1.396245773486307,0.35015758691729754,1.0460881865690095
53,5,0-1-6-9,0.17474902526222397,1.2215755504435064,0.17534652040511606,1.3963245757057297,0.3500955456673382,1.0462290300383914
53,7,0-1-6-9,0.523361599939512,1.2221853718719322,0.8732785684979502,1.7455469718114442,0.3499169685584384,2.0954639403698825
53,8,0-1-6-9,0.872506124730219,0.8733004960022759,1.222371315573697,1.7458066207324945,0.3498651908434782,2.095671811575973
54,2,0-1-7-8,1.2217315279226764,0.17469562419412377,0.5233631152478175,1.047035903728552,0.6983684126748587,0.3486674910536931
54,3,0-1-7-8,0.8726648865358627,0.1744088186859631,0.1742986590690175,1.0470737052218262,0.6983662274668452,0.348707477754981
54,4,0-1-7-8,0.5236255382741567,0.5234914423473688,0.17473895024597605,1.047116980621525,0.6983644885201322,0.3487524921013929
54,5,0-1-7-8,0.1746410069132262,0.8725390315533925,0.5237197121275835,1.047180038466619,0.69836071904081,0.34881931942580885
54,6,0-1-7-8,0.17374121058625422,1.221015932051149,0.8720706626556146,1.047274721464896,0.6983294520693614,0.348945269395534
54,9,0-1-7-8,1.221731740360494,0.873680725028165,1.2225236371932193,2.095412465388659,2.4442553775537137,0.34884291216505425
55,2,0-1-7-9,1.2217313127804545,0.17461430958919805,0.8716133269764597,1.0471170031912564,0.35011798580399583,0.6969990173872614
55,3,0-1-7-9,0.8726648179496622,0.17447083822111498,0.5226404660167339,1.047135656170777,0.3500243519329285,0.697111304237849
55,4,0-1-7-9,0.523612170263285,0.5235450809745332,0.17364882561642112,1.0471572512378184,0.34996334464686407,0.6971939065909544
55,5,0-1-7-9,0.17458698158126396,0.8726017758806853,0.17532229148884185,1.0471887574619516,0.3499092730701082,0.6972794843918428
55,6,0-1-7-9,0.17413705027091933,1.2213725017578807,0.5239797204389112,1.0472354514869613,0.34984267016799137,0.6973927813189695
55,8,0-1-7-9,0.8724378679162482,1.2224158260133624,1.22205099174134,2.0948536939296107,0.34961312382509235,2.4444668177547024
56,2,0-1-8-9,1.221731044489236,0.5234039158396898,0.871588577938507,0.6983271286495468,0.35014246655072884,0.34818466209881754
56,3,0-1-8-9,0.8726647519539366,0.17433667395558974,0.5226264717874719,0.6983280779983464,0.35003828016646504,0.34828979783188124
56,4,0-1-8-9,0.5236054793841509,0.17472363165819885,0.17363512717961152,0.6983291110423495,0.34997035220453987,0.34835875883780976
56,5,0-1-8-9,0.17455996106538108,0.5237698975298839,0.1753504376922835,0.6983298585952652,0.3499103987576643,0.34841945983759975
56,6,0-1-8-9,0.17433497741688841,0.8726593284820646,0.5241745787829463,0.698324351065177,0.3498396013660585,0.3484847496991179
56,7,0-1-8-9,0.5231381476714998,1.2214164918533679,0.8728602063669084,0.6982783441818686,0.3497220586954085,0.34855628548645956
57,4,0-1-2-3,0.5236020990642453,0.8718932842850046,1.2213210039150861,0.3482911852207601,0.6977189048508412,0.3494277196300814
57,5,0-1-2-3,0.17454644811612385,0.5228373893985097,0.8722648220641499,0.3482909412823861,0.697718373948026,0.34942743266563997
57,6,0-1-2-3,0.17443393627113984,0.1738556439571934,0.5232816562624075,0.348289580228333,0.6977155925335469,0.3494260123052134
57,7,0-1-2-3,0.5233684964902304,0.17508303482788015,0.17433978239674353,0.34828546166234997,0.6977082788869746,0.3494228172246251
57,8,0-1-2-3,0.8724200114452857,0.5241300478648866,0.17470296376287195,0.34828996358039954,0.697717047682414,0.3494270841020148
57,9,0-1-2-3,1.2217320939052838,0.8732058442442838,0.5236846239222583,0.3485262496609999,0.6980474699830259,0.3495212203220254
58,3,0-1-2-4,0.8726645101394295,1.2209557827765456,1.2212740060891125,0.34829127263711573,2.0939385162285418,2.4422297888656583
58,5,0-1-2-4,0.17453968829895813,0.5229120031455371,1.2221936351775229,0.34837231484657905,1.0476539468785655,0.6992816320319862
58,6,0-1-2-4,0.17448343659713572,0.17390332597637395,0.8731685322287046,0.3483867625735101,1.0476519688258399,0.6992652062523299
58,7,0-1-2-4,0.5234836386067384,0.1750856538025317,0.5241632766217057,0.34839798480420536,1.0476469152284442,0.6992489304242385
58,8,0-1-2-4,0.8725420638038265,0.5241269025759192,0.1751114033665378,0.3484151612279068,1.0476534671703652,0.6992383059424581
58,9,0-1-2-4,1.2217309644245455,0.8731747564838124,0.1738816837868005,0.34855620794073294,1.047849280637745,0.6992930726970117
59,3,0-1-2-5,0.8728777253298705,1.2213428352747149,0.8719343350049845,0.3484651099448447,1.7448120603348554,2.0932771702796993
59,4,0-1-2-5,0.5236004531444719,0.8719498484598973,1.2210828565473653,0.3483493953154254,1.7446833096918373,2.093032705007263
59,6,0-1-2-5,0.1745081797849002,0.1738201517147925,1.2223985857475395,0.348328331499692,1.3969067655324394,1.0485784340327473
59,7,0-1-2-5,0.5235412295555114,0.1752211552038735,0.873362102678242,0.3483200743516377,1.3969033322337532,1.0485832578821155
59,8,0-1-2-5,0.8726035115674068,0.5242905422943643,0.5243050589527248,0.3483129692730426,1.3969085705201318,1.0485956012470894
59,9,0-1-2-5,1.2217317498095153,0.8733718150760108,0.17528919595292106,0.34835993473350463,1.3970209457624359,1.0486610110289314
60,3,0-1-2-6,0.8728507402643825,1.2215358592993435,0.5230516708369616,0.34868511903496147,1.395902411101344,1.7445875301363052
60,4,0-1-2-6,0.5238517376471512,0.8723070716079252,0.8720778406474284,0.3484553339607742,1.3959295782945795,1.7443849122553536
60,5,0-1-2-6,0.1745363074389906,0.5228731454821002,1.221260155824016,0.3483368380431097,1.3957964632630069,1.744133301306116
60,7,0-1-2-6,0.5235699979569333,0.1753223153832291,1.2222226302276251,0.3482476825737041,1.7457926281845586,1.3975449456108542
60,8,0-1-2-6,0.8726340941224301,0.5244329872465907,0.8731629663129752,0.34820110687583977,1.7457970604354056,1.397595953559566
60,9,0-1-2-6,1.2217314657000786,0.873572615102389,0.5241296886838546,0.3481588505976898,1.7458611543839335,1.3977023037862435
61,3,0-1-2-7,0.8727744528360389,1.2216321727208443,0.1742345253270514,0.3488577198848052,1.0470089781630914,1.3958666980478969
61,4,0-1-2-7,0.5239088670687444,0.8724856018985268,0.5232096311733543,0.34857673482978285,1.0471184982420982,1.3956952330718806
61,5,0-1-2-7,0.17482718198723296,0.5232359662748779,0.8722649023097866,0.34840878428764444,1.0470920842970197,1.3955008685846646
61,6,0-1-2-7,0.1745205503988656,0.17376908196035445,1.221476961690997,0.3482896323592212,1.0469564112921317,1.3952460436513525
61,8,0-1-2-7,0.8726493511518975,0.5245084620390906,1.221990456626528,0.34814088911280633,2.0946398077784254,1.7464989186656186
61,9,0-1-2-7,1.2217310066079947,0.8736964742689011,0.8729457883346408,0.34803453233909404,2.0946767949426355,1.7466422626035416
62,3,0-1-2-8,0.8727180396417344,1.22168060708316,0.17465948574357398,0.34896256744142534,0.6980585538981603,1.047021121339586
62,4,0-1-2-8,0.5238997460926883,0.8725748446927061,0.1742884222835302,0.3486750986000175,0.6981881683762183,1.0468632669762359
62,5,0-1-2-8,0.17492229133742923,0.5234173532144194,0.5232883114854578,0.34849506187699075,0.698210602822887,1.0467056646998776
62,6,0-1-2-8,0.17419974532663127,0.1741511076672198,0.8723680315872229,0.34835085299385027,0.6981682862605919,1.0465191392544422
62,7,0-1-2-8,0.5235843833492725,0.17536459449109582,1.2216232245800096,0.3482197888581767,0.6980388412307369,1.0462586300889138
62,9,0-1-2-8,1.2217307372670716,0.8737518063481678,1.2218488588114753,0.34797893091890336,2.4435795960785467,2.095600665159643
63,3,0-1-2-9,0.8726895939792052,1.221705161841399,0.5236284023551643,0.3490155678621942,0.3490611916240409,0.6980767594862347
63,4,0-1-2-9,0.5238695807283049,0.8726194810357151,0.17471046888960962,0.3487499003074099,0.34915911183869636,0.6979090121461066
63,5,0-1-2-9,0.1749276718236945,0.5235080097915222,0.1742606757969185,0.34858033796782734,0.34918834762061285,0.6977686855884402
63,6,0-1-2-9,0.1740960797267201,0.1743420998450061,0.5232818942043924,0.3484381795717269,0.34918581447767094,0.6976239940493978
63,7,0-1-2-9,0.5232413842017749,0.17494856515684398,0.8723922574409104,0.3482928190449311,0.34915087323913546,0.6974436922840663
63,8,0-1-2-9,0.8726569855737272,0.5245351600869446,1.221705466983906,0.348121825486783,0.34904848141017886,0.6971703068969617
64,2,0-1-3-4,1.2217301915681253,1.22027222078767,0.8712305705542132,2.4420024123557953,2.0929607621223383,0.3490416502334573
64,5,0-1-3-4,0.17487651157908285,0.8735569503836055,1.2226066030217115,0.6986804388045212,1.0477300914426273,0.34904965263810606
64,6,0-1-3-4,0.17411932069802455,0.5244463735642731,0.8735007225437809,0.6985656942622976,1.0476200432418055,0.34905434897950816
64,7,0-1-3-4,0.5231690231065769,0.1752785873209191,0.5243413817638476,0.6984476104274963,1.0475104048704247,0.34906279444292854
64,8,0-1-3-4,0.8723238666808549,0.1740215170867886,0.17505919523562333,0.6983023495940651,1.0473830619164781,0.34908071232241306
64,9,0-1-3-4,1.2217306063100661,0.5236388920731987,0.17451324823290595,0.6980917142368677,1.0472173580771604,0.34912564384029277
65,2,0-1-3-5,1.2217307894440044,1.221000875426797,0.5229332503252639,2.4427316648708013,1.7446640397692685,0.6980676251015325
65,4,0-1-3-5,0.523824768751968,1.2226422822767642,1.2213837214948136,0.6988175135247962,1.7452084902467817,2.4440260037715777
65,6,0-1-3-5,0.1743262215520515,0.5241230089575363,1.2219405552874885,0.6984492305095865,1.396266776839539,0.6978175463299525
65,7,0-1-3-5,0.5233840079188177,0.17496150627351817,0.872832277699962,0.6983455141923366,1.39621628561878,0.6978707714264438
65,8,0-1-3-5,0.8724943294738848,0.17426077226011968,0.5236659029038593,0.6982335572137649,1.3961602323777442,0.6979266751639794
65,9,0-1-3-5,1.2217305411075505,0.5236471858536899,0.17436237443626876,0.6980833552538608,1.396092915543819,0.6980095602899585
66,2,0-1-3-6,1.221730768614166,1.2213655545456161,0.17439515070876607,2.443096323159782,1.3961259193229327,1.0469704038368497
66,4,0-1-3-6,0.5234805941643159,1.2221858408186446,0.872880022641622,0.6987052466543286,1.396360616805938,2.095065863460267
66,5,0-1-3-6,0.17470463835909839,0.8732797996935554,1.2218106012065453,0.698575161334457,1.3965152395656435,2.0950904009001006
66,7,0-1-3-6,0.5234914392919826,0.17486412332371556,1.221538607751731,0.6983555626156964,1.7450300470437132,1.046674484428017
66,8,0-1-3-6,0.8725794946549342,0.17431632005774517,0.8724261476064928,0.6982631745971896,1.745005642261427,1.0467424676642378
66,9,0-1-3-6,1.2217304553849608,0.5235838678496126,0.5232479584864673,0.6981465875353484,1.7449784138714282,1.0468318263360799
67,2,0-1-3-7,1.2217306673915644,1.2215479836571963,0.17431226617694906,2.443278651048761,1.0474184012146142,1.3958602498341466
67,4,0-1-3-7,0.5234376868957628,1.2219583214268663,0.5240152462995403,0.698520634531104,1.0474529331953033,1.7459735677264066
67,5,0-1-3-7,0.1744867141741981,0.8729720325812331,0.8730255590798573,0.6984853184070343,1.047512273254056,1.7459975916610906
67,6,0-1-3-7,0.17442962227732506,0.5240191562165065,1.2220150039705553,0.6984487784938314,1.0475853816932303,1.7460341601870617
67,8,0-1-3-7,0.8726220222550426,0.1742899195789282,1.2213648340906702,0.6983321026761142,2.093986856345713,1.3956547536695987
67,9,0-1-3-7,1.2217302280946358,0.5234693072948643,0.8722459153935094,0.6982609207997711,2.0939761434881454,1.395715222688374
68,2,0-1-3-8,1.2217305886028618,1.2216392213454434,0.5231340646170716,2.4433698099483054,0.6985965239857904,1.7447732859625147
68,4,0-1-3-8,0.5235339711352958,1.2218445048060178,0.17497280437267027,0.6983105336707222,0.6985067755079658,1.3968173091786882
68,5,0-1-3-8,0.17447537694668067,0.8728183268892118,0.5240261576194425,0.6983429499425313,0.6985015345661235,1.3968444845086545
68,6,0-1-3-8,0.17455988707321304,0.5238088772284443,0.8730709376117696,0.6983687643016564,0.6985110505385579,1.396879814840214
68,7,0-1-3-8,0.5235451281919954,0.17484436721227736,1.2220914563454026,0.6983894954042732,0.6985463281534069,1.3969358235576799
68,9,0-1-3-8,1.2217299951822294,0.5233539154861451,1.2213082034992513,0.6983760796960842,2.4430381986814806,1.7446621189853966
69,2,0-1-3-9,1.2217305394212095,1.2216848463376628,0.8720176003955182,2.4434153857588723,0.3497129390256919,2.093702446733181
69,4,0-1-3-9,0.5236824216281433,1.2217873171642086,0.17411499908046396,0.6981048955360653,0.3495674225476789,1.0476723180837446
69,5,0-1-3-9,0.17456524599514775,0.8727414670221789,0.17496927754952735,0.6981762210270307,0.3495345235446746,1.0477107445717055
69,6,0-1-3-9,0.17453363380737094,0.523703809805998,0.524048363962142,0.6982374436133679,0.34951473015477197,1.0477521737681397
69,7,0-1-3-9,0.5236141541367244,0.17468860029346747,0.873119267925481,0.6983027544301924,0.34950511378875715,1.047807868218949
69,8,0-1-3-9,0.8726432835881264,0.17425856481896773,1.2221617344544167,0.6983847187691594,0.34951845086629096,1.04790316963545
70,2,0-1-4-5,1.2217305110114278,0.8730342125456615,0.5238112706211708,2.0947647235570894,1.7455417816325989,0.34922294192449077
70,3,0-1-4-5,0.8726825586393299,1.2222616555066341,0.8729613212458455,2.094944214145964,1.7456438798851754,0.3493003342607891
70,6,0-1-4-5,0.1744052324134978,0.8725196507243841,1.2218179311201478,1.0469248831378826,1.3962231635336464,0.3492982803957643
70,7,0-1-4-5,0.5235239092814957,0.5234775917167669,0.8727743337440792,1.0470015009982623,1.3962982430255748,0.34929674202731215
70,8,0-1-4-5,0.8726411056645156,0.174466938962971,0.5237599116420478,1.0471080446274879,1.3964010173065633,0.34929297267907555
70,9,0-1-4-5,1.2217299283331278,0.1744236391325984,0.17485710808428795,1.0473062892005292,1.396587036417415,0.34928074721688535
71,2,0-1-4-6,1.2217303177441452,0.872849415594502,0.174400938078389,2.094579733338647,1.3961312558225336,0.6984484775161134
71,3,0-1-4-6,0.8726735680786553,1.2220105200395186,0.5235276017090431,2.094684088118174,1.3962011697876986,0.6984829183304756
71,5,0-1-4-6,0.1747171684297402,1.221572111939956,1.2213822367875053,1.0468549435102157,1.396099405217246,2.4429543487274614
71,7,0-1-4-6,0.5235613446599234,0.5234287834485091,1.2220025562266492,1.0469901281084328,1.7455639008865729,0.69857377277814
