rho,seed,gain,round,receiver_id,angle_01_rad,angle_02_rad,angle_12_rad,target_angle_01_rad,target_angle_02_rad,target_angle_12_rad,max_angle_error_rad,measurement_slot,measurement_tx_count,estimated_x,estimated_y,estimator_residual_rad,estimator_success,nfev,delta_x,delta_y,action_applied,event,failure
0.05,23,0.5,5,9,1.7134089029452173,2.2831783999932704,2.2865980042410987,1.714143895700262,2.2845207057396624,2.2845207057396624,0.002077298501436342,5,3,2.5000774076909624,0.8635883086594,0.0,True,4,-3.870384548121386e-05,0.0012185475625192121,True,observe_and_move,
0.05,23,0.5,5,10,1.2893410411003996,3.140492496264709,1.853351769814478,1.289761425292083,3.141592653589793,1.8518312282977105,0.001520541516767393,5,3,3.500471263136843,0.86356152562354,2.220446049250313e-16,True,4,-0.00023563156842154598,0.0012319390804491626,True,observe_and_move,
0.05,23,0.5,5,12,1.8515366758462792,1.2895488532153707,3.14108552906165,1.8518312282977103,1.289761425292083,3.141592653589793,0.0005071245281431658,5,3,0.9995680328242136,-0.00038023385612563767,2.4646951146678475e-14,True,3,0.00021598358789320926,0.00019011692806281884,True,observe_and_move,
0.05,23,0.5,5,13,1.5705327642957447,1.5697721613748936,3.1403049256706383,1.5707963267948966,1.5707963267948966,3.141592653589793,0.0012877279191547686,5,3,1.9986806353996194,-0.0012877275367091808,1.3322676295501878e-15,True,3,0.0006596823001903118,0.0006438637683545904,True,observe_and_move,
0.05,23,0.5,5,14,1.2885568995748948,1.848879884512206,3.1374367840871007,1.289761425292083,1.8518312282977103,3.141592653589793,0.004155869502692422,5,3,3.001526699721002,-0.0031137351758823506,4.440892098500626e-16,True,4,-0.0007633498605010836,0.0015568675879411753,True,observe_and_move,
0.05,23,0.5,6,2,3.1389799822268105,1.8536722975742068,1.2905330273785691,3.141592653589793,1.85183122829771,1.289761425292083,0.0026126713629825993,6,3,1.5011942409783121,2.596223054839929,0.0,True,4,-0.0005971204891560555,0.0009265782566934,True,observe_and_move,
0.05,23,0.5,6,3,1.8509847887370159,3.1414053851051107,1.2904205963680948,1.85183122829771,3.141592653589793,1.289761425292083,0.0008464395606941899,6,3,2.501426259332495,2.5958872483669873,1.021405182655144e-14,True,3,-0.0007131296662474806,0.0010944814931643787,True,observe_and_move,
0.05,23,0.5,6,4,3.140392752862953,1.5716011134038859,1.5711914409127474,3.141592653589793,1.5707963267948966,1.5707963267948968,0.001199900726839953,6,3,1.0013934403666385,1.7320645156408392,4.440892098500626e-16,True,3,-0.0006967201833192327,-6.854035980996542e-06,True,observe_and_move,
0.05,23,0.5,6,5,2.2833540335419977,2.2855152865395003,1.7143159870980884,2.2845207057396624,2.2845207057396624,1.7141438957002622,0.0011666721976646421,6,3,2.0013103595897848,1.7317492452147376,3.375077994860476e-14,True,3,-0.0006551797948923799,0.000150781177069792,True,observe_and_move,
0.05,23,0.5,6,6,1.5702393588456822,3.141502537056137,1.5712631782104547,1.5707963267948966,3.141592653589793,1.5707963267948968,0.0005569679492143376,6,3,3.000964789074424,1.7305599767991013,0.0,True,3,-0.00048239453721210523,0.0007454153848879264,True,observe_and_move,
0.05,23,0.5,6,7,3.1414980844502813,1.289971480158365,1.8515266042919163,3.141592653589793,1.289761425292083,1.8518312282977105,0.00030462400579422955,6,3,0.5003668212503066,0.8668026915063123,1.1102230246251565e-15,True,3,-0.00018341062515331297,-0.0003886438609369547,True,observe_and_move,
0.05,23,0.5,6,8,2.284060140253266,1.7140458094263826,2.2850793574999377,2.2845207057396624,1.714143895700262,2.2845207057396624,0.0005586517602753638,6,3,1.5001603324569754,0.8654045721797429,1.7763568394002505e-15,True,3,-8.016622848772137e-05,0.0003104158023477521,True,observe_and_move,
0.05,23,0.5,6,9,1.713776492534234,2.2838497418433694,2.285559072801983,1.714143895700262,2.2845207057396624,2.2845207057396624,0.001038367062320411,6,3,2.5000387038486127,0.8648068562243028,2.042810365310288e-14,True,3,-1.9351924306354462e-05,0.0006092737800678094,True,observe_and_move,
0.05,23,0.5,6,10,1.2895512937861868,3.1410430104256326,1.8525910029677668,1.289761425292083,3.141592653589793,1.8518312282977105,0.0007597746700562791,6,3,3.500235631566959,0.8647934647074761,2.220446049250313e-16,True,4,-0.0001178157834795801,0.0006159695384811426,True,observe_and_move,
0.05,23,0.5,6,12,1.8516839960350704,1.2896551318053193,3.1413391278403897,1.8518312282977103,1.289761425292083,3.141592653589793,0.0002535257494034049,6,3,0.999784016419141,-0.0001901169321778458,1.5543122344752192e-15,True,3,0.0001079917904294736,9.50584660889229e-05,True,observe_and_move,
0.05,23,0.5,6,13,1.57066468718074,1.5702841025928755,3.1409487897736152,1.5707963267948966,1.5707963267948966,3.141592653589793,0.0006438638161778698,6,3,1.999340317718174,-0.0006438637683719492,2.220446049250313e-16,True,3,0.00032984114091294536,0.0003219318841859746,True,observe_and_move,
0.05,23,0.5,6,14,1.2891589907829577,1.850356783372048,3.1395157741550057,1.289761425292083,1.8518312282977103,3.141592653589793,0.0020768794347874042,6,3,3.0007633499027944,-0.0015568675606576821,0.0,True,4,-0.00038167495139718177,0.0007784337803288411,True,observe_and_move,
0.05,23,0.5,7,2,3.1402858786076444,1.8527522747880805,1.2901471537838616,3.141592653589793,1.85183122829771,1.289761425292083,0.0013067749821487062,7,3,1.5005971204638189,2.5971496330815627,4.440892098500626e-16,True,4,-0.00029856023190943937,0.00046328913587667664,True,observe_and_move,
0.05,23,0.5,7,3,1.8514079458846429,3.1414989381612077,1.2900909922765647,1.85183122829771,3.141592653589793,1.289761425292083,0.00042328241306721637,7,3,2.500713129662118,2.5969817298531552,8.881784197001252e-16,True,3,-0.00035656483105905856,0.0005472407500803911,True,observe_and_move,
0.05,23,0.5,7,4,3.140992703225374,1.5711986492331005,1.5709939547211116,3.141592653589793,1.5707963267948966,1.5707963267948968,0.0005999503644189552,7,3,1.0006967201770562,1.7320576615870227,2.220446049250313e-16,True,3,-0.0003483600885281213,-3.427009072742848e-06,True,observe_and_move,
0.05,23,0.5,7,5,2.28393730591596,2.2850180023701245,1.7142299988935017,2.2845207057396624,2.2845207057396624,1.7141438957002622,0.0005833998237023685,7,3,2.0006551797916066,1.7319000263852193,2.220446049250313e-15,True,3,-0.0003275898958032819,7.539059182892771e-05,True,observe_and_move,
0.05,23,0.5,7,6,1.5705178294999853,3.1415475953541896,1.5710297658542043,1.5707963267948966,3.141592653589793,1.5707963267948968,0.00027849729491125075,7,3,3.0004823945346497,1.7313053921790775,0.0,True,3,-0.00024119726732485525,0.000372707694899832,True,observe_and_move,
0.05,23,0.5,7,7,3.1415453555351807,1.2898664516715923,1.8516789038635886,3.141592653589793,1.289761425292083,1.8518312282977105,0.00015232443412194208,7,3,0.5001834106270658,0.8664140476436158,0.0,True,3,-9.170531353291933e-05,-0.00019432192958873662,True,observe_and_move,
0.05,23,0.5,7,8,2.2842904261404122,1.7140948650136991,2.284800016025475,2.2845207057396624,1.714143895700262,2.2845207057396624,0.0002793102858125174,7,3,1.5000801662288894,0.8657149879804751,0.0,True,3,-4.008311444470003e-05,0.00015520790198164658,True,observe_and_move,
0.05,23,0.5,7,9,1.7139602174330653,2.2841852710269355,2.2850398187195857,1.714143895700262,2.2845207057396624,2.2845207057396624,0.0005191129799233529,7,3,2.5000193519258636,0.865416130005595,1.3322676295501878e-15,True,3,-9.675962931776638e-06,0.0003046368894216722,True,observe_and_move,
0.05,23,0.5,7,10,1.2896563746997332,3.1413179406659095,1.8522109918139442,1.289761425292083,3.141592653589793,1.8518312282977105,0.00037976351623369986,7,3,3.5001178157827444,0.8654094342476791,1.1546319456101628e-14,True,3,-5.890789137219521e-05,0.0003079847683796211,True,observe_and_move,
0.05,23,0.5,7,12,1.8517576231531885,1.2897082766866488,3.1414658998398375,1.8518312282977103,1.289761425292083,3.141592653589793,0.0001267537499556326,7,3,0.9998920082130751,-9.505846813809425e-05,2.220446049250313e-16,True,3,5.3995893462444045e-05,4.752923406904712e-05,True,observe_and_move,
0.05,23,0.5,7,13,1.570730542387989,1.5705401793116378,3.1412707216996267,1.5707963267948966,1.5707963267948966,3.141592653589793,0.00032193189016638257,7,3,1.99967015886826,-0.0003219318841908721,0.0,True,3,0.00016492056587003034,0.00016096594209543606,True,observe_and_move,
0.05,23,0.5,7,14,1.2894601651217072,1.8510943127280737,3.140554477849781,1.289761425292083,1.8518312282977103,3.141592653589793,0.0010381757400121927,7,3,3.000381674972546,-0.0007784337666996242,7.238654120556021e-14,True,3,-0.00019083748627291008,0.0003892168833498121,True,observe_and_move,
0.05,23,0.5,8,2,3.1409391563032805,1.8522918794743584,1.2899542714019476,3.141592653589793,1.85183122829771,1.289761425292083,0.0006534972865126498,8,3,1.5002985602192307,2.5976129222099065,1.2656542480726785e-14,True,3,-0.0001492801096153462,0.00023164457170476993,True,observe_and_move,
0.05,23,0.5,8,3,1.8516195713946175,3.141545775534995,1.2899262041403774,1.85183122829771,3.141592653589793,1.289761425292083,0.0002116569030925497,8,3,2.500356564828998,2.5975289705997358,4.440892098500626e-16,True,3,-0.00017828241449890925,0.00027362037679012907,True,observe_and_move,
0.05,23,0.5,8,4,3.141292678406147,1.5709974702976905,1.5708951584757491,3.141592653589793,1.5707963267948966,1.5707963267948968,0.00029997518364632825,8,3,1.0003483600853946,1.7320542345690246,0.0,True,3,-0.0001741800426973139,-1.7135000737189543e-06,True,observe_and_move,
0.05,23,0.5,8,5,2.284228989901841,2.2847693556077253,1.7141869616700203,2.2845207057396624,2.2845207057396624,1.7141438957002622,0.0002917158378212825,8,3,2.0003275898941477,1.7319754169737402,0.0,True,3,-0.00016379494707385867,3.769529756847412e-05,True,observe_and_move,
0.05,23,0.5,8,6,1.5706570748181587,3.1415701244776475,1.570913049659489,1.5707963267948966,3.141592653589793,1.5707963267948968,0.00013925197673780865,8,3,3.0002411972660434,1.731678099871522,0.0,True,3,-0.00012059863302171792,0.00018635384867760063,True,observe_and_move,
0.05,23,0.5,8,7,3.1415690011895965,1.2898139382182887,1.8517550629713078,3.141592653589793,1.289761425292083,1.8518312282977105,7.616532640275508e-05,8,3,0.5000917053144888,0.8662197257131471,0.0,True,3,-4.585265724438292e-05,-9.716096435435917e-05,True,observe_and_move,
0.05,23,0.5,8,8,2.2844055667260568,1.7141193834696835,2.2846603569838466,2.2845207057396624,1.714143895700262,2.2845207057396624,0.0001396512441842468,8,3,1.5000400831146457,0.8658701958816488,4.440892098500626e-16,True,3,-2.00415573228252e-05,7.760395139477794e-05,True,observe_and_move,
0.05,23,0.5,8,9,1.7140520623971545,2.2843530001913677,2.2847802445910643,1.714143895700262,2.2845207057396624,2.2845207057396624,0.00025953885140195254,8,3,2.5000096759637103,0.8657207668956195,0.0,True,3,-4.8379818551325116e-06,0.00015231844440943831,True,observe_and_move,
0.05,23,0.5,8,10,1.2897089037877805,3.141455324265461,1.8520210791263454,1.289761425292083,3.141592653589793,1.8518312282977105,0.00018985082863487435,8,3,3.5000589078910034,0.8657174190169401,8.881784197001252e-16,True,3,-2.945394550168956e-05,0.00015399238374913526,True,observe_and_move,
0.05,23,0.5,8,12,1.8517944284710643,1.2897348505239354,3.141529278995,1.8518312282977103,1.289761425292083,3.141592653589793,6.337459479333063e-05,8,3,0.9999460041082883,-4.752923509281981e-05,0.0,True,3,2.699794585586668e-05,2.3764617546409905e-05,True,observe_and_move,
0.05,23,0.5,8,13,1.570763443439904,1.5706682442070456,3.14143168764695,1.5707963267948966,1.5707963267948966,3.141592653589793,0.0001609659428432053,8,3,1.9998350794387134,-0.0001609659420965066,0.0,True,3,8.24602806432928e-05,8.04829710482533e-05,True,observe_and_move,
0.05,23,0.5,8,14,1.2896107844771525,1.8514628472586836,3.141073631735836,1.289761425292083,1.8518312282977103,3.141592653589793,0.0005190218539570246,8,3,3.000190837496706,-0.00038921687661658017,4.6629367034256575e-15,True,3,-9.541874835305997e-05,0.00019460843830829008,True,observe_and_move,
0.05,23,0.5,9,2,3.141265877503236,1.8520615858628138,1.2898578438135369,3.141592653589793,1.85183122829771,1.289761425292083,0.0003267760865570679,9,3,1.5001492801032488,2.5978445667778294,8.881784197001252e-16,True,3,-7.464005162438614e-05,0.00011582228774331682,True,observe_and_move,
0.05,23,0.5,9,3,1.851725395917828,3.1415692094726464,1.2898438135548185,1.85183122829771,3.141592653589793,1.289761425292083,0.00010583237988215366,9,3,2.5001782824134686,2.5978025909747746,4.440892098500626e-16,True,3,-8.914120673431114e-05,0.00013681018927069744,True,observe_and_move,
0.05,23,0.5,9,4,3.141442665997134,1.5708968941169108,1.5708457470655417,3.141592653589793,1.5707963267948966,1.5707963267948968,0.00014998759265916206,9,3,1.0001741800411306,1.732052521064487,0.0,True,3,-8.709002056528359e-05,-8.567478049226196e-07,True,observe_and_move,
0.05,23,0.5,9,5,2.2843748438399945,2.284645031060867,1.714165432278725,2.2845207057396624,2.2845207057396624,1.7141438957002622,0.00014586189966792062,9,3,2.000163794946245,1.7320131122696534,0.0,True,3,-8.189747312248308e-05,1.8847649611908324e-05,True,observe_and_move,
0.05,23,0.5,9,6,1.570726699974445,3.141581389035304,1.570854689060859,1.5707963267948966,3.141592653589793,1.5707963267948968,6.962682045164037e-05,9,3,3.000120598632381,1.7318644537189722,0.0,True,3,-6.029931619044859e-05,9.317692495247609e-05,True,observe_and_move,
0.05,23,0.5,9,7,3.1415808265465794,1.2897876816893277,1.8517931448572515,3.141592653589793,1.289761425292083,1.8518312282977105,3.8083440458969164e-05,9,3,0.500045852657722,0.8661225647483525,4.440892098500626e-16,True,3,-2.2926328860972678e-05,-4.8580481957050115e-05,True,observe_and_move,
0.05,23,0.5,9,8,2.284463136429257,1.7141316403631373,2.2845905303871925,2.2845207057396624,1.714143895700262,2.2845207057396624,6.982464753013673e-05,9,3,1.5000200415574234,0.8659477998326397,4.440892098500626e-16,True,3,-1.0020778711705702e-05,3.880197589933854e-05,True,observe_and_move,
0.05,23,0.5,9,9,1.714097980506483,2.2844368559175936,2.2846504707555098,1.714143895700262,2.2845207057396624,2.2845207057396624,0.00012976501584738287,9,3,2.5000048379822433,0.8658730853403289,4.440892098500626e-16,True,3,-2.4189911216332405e-06,7.615922205472803e-05,True,observe_and_move,
0.05,23,0.5,9,10,1.2897351654881564,3.1415239957086913,1.8519261459827387,1.289761425292083,3.141592653589793,1.8518312282977105,9.49176850282285e-05,9,3,3.500029453945317,0.865871411401124,4.440892098500626e-16,True,3,-1.4726972658474224e-05,7.699619165718596e-05,True,observe_and_move,
0.05,23,0.5,9,12,1.8518128290703615,1.2897481377917002,3.1415609668620617,1.8518312282977103,1.289761425292083,3.141592653589793,3.168672773146142e-05,9,3,0.9999730020550189,-2.3764618058170237e-05,0.0,True,3,1.3498972490533223e-05,1.1882309029085119e-05,True,observe_and_move,
0.05,23,0.5,9,13,1.57077988732907,1.5707322832895814,3.1415121706186513,1.5707963267948966,1.5707963267948966,3.141592653589793,8.048297114182645e-05,9,3,1.9999175397216478,-8.048297104854231e-05,0.0,True,3,4.1230139176118286e-05,4.0241485524271154e-05,True,observe_and_move,
0.05,23,0.5,9,14,1.2896861022018828,1.8516470569693466,3.1413331591712295,1.289761425292083,1.8518312282977103,3.141592653589793,0.00025949441856365496,9,3,3.0000954187535984,-0.00019460843492610918,4.440892098500626e-16,True,3,-4.7709376799209835e-05,9.730421746305459e-05,True,observe_and_move,
0.05,23,0.5,10,2,3.141429258687289,1.8519464150726435,1.289809633419654,3.141592653589793,1.85183122829771,1.289761425292083,0.00016339490250416588,10,3,1.5000746400484457,2.597960389063685,2.220446049250313e-16,True,3,-3.73200242228533e-05,5.7911144815570026e-05,True,observe_and_move,
0.05,23,0.5,10,3,1.8517783111254666,3.141580930258646,1.2898026191331793,1.85183122829771,3.141592653589793,1.289761425292083,5.29171722434274e-05,10,3,2.5000891412062187,2.5979394011631713,2.220446049250313e-16,True,3,-4.4570603109361784e-05,6.84050950723325e-05,True,observe_and_move,
0.05,23,0.5,10,4,3.1415176597930308,1.57084660934835,1.5708210380382057,3.141592653589793,1.5707963267948966,1.5707963267948968,7.499379676234597e-05,10,3,1.0000870900197814,1.732051664314449,0.0,True,3,-4.3545009890677555e-05,-4.2837278591001393e-07,True,observe_and_move,
0.05,23,0.5,10,5,2.28444777379477,2.2845828684967118,1.714154664888104,2.2845207057396624,2.2845207057396624,1.7141438957002622,7.293194489221833e-05,10,3,2.000081897472708,1.7320319599184377,4.440892098500626e-16,True,3,-4.09487363539629e-05,9.423825219734283e-06,True,observe_and_move,
0.05,23,0.5,10,6,1.5707615131767492,3.141587021313185,1.5708255081364357,1.5707963267948966,3.141592653589793,1.5707963267948968,3.4813618147389036e-05,10,3,3.0000602993158703,1.7319576306433107,2.220446049250313e-16,True,3,-3.0149657935130136e-05,4.6588462783270224e-05,True,observe_and_move,
0.05,23,0.5,10,7,3.1415867398575794,1.289774553474268,1.8518121863833115,3.141592653589793,1.289761425292083,1.8518312282977105,1.9041914399053894e-05,10,3,0.5000229263291003,0.866073984266176,0.0,True,3,-1.1463164550140625e-05,-2.4290240868807267e-05,True,observe_and_move,
0.05,23,0.5,10,8,2.2844919211334895,1.7141377682262269,2.28455561781987,2.2845207057396624,1.714143895700262,2.2845207057396624,3.491208020767189e-05,10,3,1.5000100207787617,0.8659866018083364,2.220446049250313e-16,True,3,-5.010389380832869e-06,1.940098805097712e-05,True,observe_and_move,
0.05,23,0.5,10,9,1.714120938467815,2.284478781566736,2.2845855871450356,1.714143895700262,2.2845207057396624,2.2845207057396624,6.488140537319609e-05,10,3,2.5000024189913166,0.865949244562534,4.440892098500626e-16,True,3,-1.2094956582942018e-06,3.8079610952201914e-05,True,observe_and_move,
0.05,23,0.5,10,10,1.2897482956272286,3.141558326344105,1.851878685208253,1.289761425292083,3.141592653589793,1.8518312282977105,4.7456910542420516e-05,10,3,3.500014726972566,0.8659484075929974,0.0,True,3,-7.363486282940812e-06,3.8498095720485015e-05,True,observe_and_move,
0.05,23,0.5,10,12,1.8518220288553287,1.2897547815128396,3.1415768103681683,1.8518312282977103,1.289761425292083,3.141592653589793,1.5843221624844972e-05,10,3,0.999986501027947,-1.1882309284786684e-05,2.220446049250313e-16,True,3,6.74948602652492e-06,5.941154642393342e-06,True,observe_and_move,
0.05,23,0.5,10,13,1.570788107614721,1.5707643044895363,3.1415524121042573,1.5707963267948966,1.5707963267948966,3.141592653589793,4.024148553583018e-05,10,3,1.9999587698619699,-4.0241485524282274e-05,0.0,True,3,2.061506901507304e-05,2.0120742762141137e-05,True,observe_and_move,
0.05,23,0.5,10,14,1.2897237630761622,1.851739147432847,3.1414629105090093,1.289761425292083,1.8518312282977103,3.141592653589793,0.00012974308078383956,10,3,3.0000477093794227,-9.730421577203627e-05,0.0,True,3,-2.385468971133342e-05,4.8652107886018134e-05,True,observe_and_move,
0.05,23,0.5,11,2,3.1415109544243873,1.8518888236825186,1.2897855290726805,3.141592653589793,1.85183122829771,1.289761425292083,8.169916540579081e-05,11,3,1.5000373200226333,2.5980183002075568,0.0,True,3,-1.8660011316673497e-05,2.89555728796298e-05,True,observe_and_move,
0.05,23,0.5,11,3,1.851804769466139,3.1415867916062803,1.2897820221401413,1.85183122829771,3.141592653589793,1.289761425292083,2.645883157104123e-05,11,3,2.500044570602852,2.5980078062578054,0.0,True,3,-2.2285301426006043e-05,3.4202547755324275e-05,True,observe_and_move,
0.05,23,0.5,11,4,3.1415551566911937,1.570821467794624,1.5708086826937686,3.141592653589793,1.5707963267948966,1.5707963267948968,3.749689859944283e-05,11,3,1.0000435450094987,1.7320512359405469,4.440892098500626e-16,True,3,-2.1772504749328903e-05,-2.1418583484589249e-07,True,observe_and_move,
0.05,23,0.5,11,5,2.2844842395184877,2.2845517871421475,1.7141492805189513,2.2845207057396624,2.2845207057396624,1.7141438957002622,3.646622117470244e-05,11,3,2.0000409487361472,1.7320413837432436,0.0,True,3,-2.0474368073619686e-05,4.711912816812713e-06,True,observe_and_move,
0.05,23,0.5,11,6,1.5707789199338895,3.1415898374517877,1.5708109175178981,1.5707963267948966,3.141592653589793,1.5707963267948968,1.740686100704103e-05,11,3,3.000030149657775,1.732004219105787,2.220446049250313e-16,True,3,-1.5074828887406966e-05,2.3294231545123445e-05,True,observe_and_move,
0.05,23,0.5,11,7,3.1415896966711356,1.2897679893790812,1.8518217072920542,3.141592653589793,1.289761425292083,1.8518312282977105,9.52100565632108e-06,11,3,0.5000114631646696,0.8660496940251969,2.220446049250313e-16,True,3,-5.7315823348003114e-06,-1.214512037928106e-05,True,observe_and_move,
0.05,23,0.5,11,8,2.284506313448797,1.7141408320118685,2.284538161718921,2.2845207057396624,1.714143895700262,2.2845207057396624,1.745597925850717e-05,11,3,1.5000050103894063,0.8660060027962867,4.440892098500626e-16,True,3,-2.5051947031284882e-06,9.700494075837174e-06,True,observe_and_move,
0.05,23,0.5,11,9,1.714132417175139,2.284499743837777,2.2845531461666706,1.714143895700262,2.2845207057396624,2.2845207057396624,3.244042700822902e-05,11,3,2.5000012094957555,0.8659873241735611,2.220446049250313e-16,True,3,-6.047478777748694e-07,1.9039805438658686e-05,True,observe_and_move,
0.05,23,0.5,11,10,1.28975486051895,3.1415754903906215,1.8518549562700153,1.289761425292083,3.141592653589793,1.8518312282977105,2.3727972304765643e-05,11,3,3.5000073634862363,0.8659869056888261,4.440892098500626e-16,True,3,-3.6817431181557225e-06,1.924904780614689e-05,True,observe_and_move,
0.05,23,0.5,11,12,1.851826628619244,1.289758103395211,3.141584732014455,1.8518312282977103,1.289761425292083,3.141592653589793,7.92157533791027e-06,11,3,0.9999932505141926,-5.941154770393766e-06,4.440892098500626e-16,True,3,3.3747429036834475e-06,2.970577385196883e-06,True,observe_and_move,
0.05,23,0.5,11,13,1.5707922173429087,1.5707803155041207,3.1415725328470296,1.5707963267948966,1.5707963267948966,3.141592653589793,2.0120742763474198e-05,11,3,1.9999793849315575,-2.012074276236388e-05,4.440892098500626e-16,True,3,1.0307534221265513e-05,1.006037138118194e-05,True,observe_and_move,
0.05,23,0.5,11,14,1.2897425940163505,1.8517851890657722,3.1415277830821227,1.289761425292083,1.8518312282977103,3.141592653589793,6.487050767045588e-05,11,3,3.0000238546910234,-4.865210704063499e-05,0.0,True,3,-1.1927345511697496e-05,2.4326053520317495e-05,True,observe_and_move,
0.05,23,0.5,12,2,3.1415518035788597,1.8518600264890925,1.2897734771116345,3.141592653589793,1.85183122829771,1.289761425292083,4.0850010933457526e-05,12,3,1.5000186600105219,2.598047255779964,0.0,True,3,-9.330005260932417e-06,1.4477786675959337e-05,True,observe_and_move,
0.05,23,0.5,12,3,1.8518179988206547,3.1415897225186877,1.289771723698033,1.85183122829771,3.141592653589793,1.289761425292083,1.3229477055398675e-05,12,3,2.500022285301297,2.598042008805342,2.220446049250313e-16,True,3,-1.1142650648610086e-05,1.7101273986908083e-05,True,observe_and_move,
0.05,23,0.5,12,4,3.141573905140384,1.5708088972254544,1.570802504813748,3.141592653589793,1.5707963267948966,1.5707963267948968,1.874844940896736e-05,12,3,1.0000217725045535,1.7320510217541538,2.220446049250313e-16,True,3,-1.088625227674278e-05,-1.0709263831287785e-07,True,observe_and_move,
0.05,23,0.5,12,5,2.2845024725669076,2.2845362464468217,1.7141465881658575,2.2845207057396624,2.2845207057396624,1.7141438957002622,1.8233172754733573e-05,12,3,2.0000204743679695,1.7320460956558534,4.440892098500626e-16,True,3,-1.0237183984740383e-05,2.3559565118791426e-06,True,observe_and_move,
0.05,23,0.5,12,6,1.5707876233514328,3.1415912455209374,1.5708036221695045,1.5707963267948966,3.141592653589793,1.5707963267948968,8.703443463708993e-06,12,3,3.0000150748288075,1.7320275133371785,0.0,True,3,-7.537414403735454e-06,1.1647115849333645e-05,True,observe_and_move,
0.05,23,0.5,12,7,3.141591175117379,1.2897647073345662,1.8518264677828125,3.141592653589793,1.289761425292083,1.8518312282977105,4.7605148980611744e-06,12,3,0.5000057315823945,0.8660375489047628,0.0,True,3,-2.8657911972373995e-06,-6.072560162218021e-06,True,observe_and_move,
0.05,23,0.5,12,8,2.2845135095972666,1.714142363868217,2.284529433714103,2.2845207057396624,1.714143895700262,2.2845207057396624,8.72797444051443e-06,12,3,1.500002505194715,0.8660157032903123,0.0,True,3,-1.2525973575039373e-06,4.850247063037383e-06,True,observe_and_move,
0.05,23,0.5,12,9,1.7141381564604694,2.2845102248348903,2.2845369258842267,1.714143895700262,2.2845207057396624,2.2845207057396624,1.6220144564371708e-05,12,3,2.500000604747926,0.866006363979037,0.0,True,3,-3.023739629792743e-07,9.519902700705352e-06,True,observe_and_move,
0.05,23,0.5,12,10,1.2897581429203473,3.1415840720961232,1.851843092163116,1.289761425292083,3.141592653589793,1.8518312282977105,1.1863865405414842e-05,12,3,3.500003681743095,0.8660061547366863,2.220446049250313e-16,True,3,-1.8408715474205195e-06,9.624523876039515e-06,True,observe_and_move,
0.05,23,0.5,12,12,1.8518289284691092,1.2897597643418408,3.14158869281095,1.8518312282977103,1.289761425292083,3.141592653589793,3.960778843126178e-06,12,3,0.9999966252572055,-2.970577449179385e-06,0.0,True,3,1.6873713972742621e-06,1.4852887245896924e-06,True,observe_and_move,
0.05,23,0.5,12,13,1.5707942721033863,1.5707883211150258,3.1415825932184123,1.5707963267948966,1.5707963267948966,3.141592653589793,1.006037138084892e-05,12,3,1.9999896924660647,-1.006037138107096e-05,4.440892098500626e-16,True,3,5.153766967636031e-06,5.03018569053548e-06,True,observe_and_move,
0.05,23,0.5,12,14,1.2897520096122406,1.851808208982184,3.1415602185944245,1.289761425292083,1.8518312282977103,3.141592653589793,3.243499536864647e-05,12,3,3.000011927346167,-2.4326053097344213e-05,0.0,True,3,-5.963673083586585e-06,1.2163026548672107e-05,True,observe_and_move,
0.05,23,0.5,13,2,3.1415722284774206,1.8518456275179696,1.2897674511841966,3.141592653589793,1.85183122829771,1.289761425292083,2.0425112372546295e-05,13,3,1.5000093300048636,2.5980617335664045,0.0,True,3,-4.665002431791798e-06,7.238893455774331e-06,True,observe_and_move,
0.05,23,0.5,13,3,1.8518246135439151,3.1415911880344756,1.2897665744905604,1.85183122829771,3.141592653589793,1.289761425292083,6.614753794931261e-06,13,3,2.5000111426505836,2.59805911007922,4.440892098500626e-16,True,3,-5.5713252917755085e-06,8.550637047965992e-06,True,observe_and_move,
0.05,23,0.5,13,4,3.141583279365034,1.5708026119928207,1.5707994158217318,3.141592653589793,1.5707963267948966,1.5707963267948968,9.374224759106653e-06,13,3,1.0000108862521788,1.7320509146612368,2.220446049250313e-16,True,3,-5.443126089410555e-06,-5.3546179823449336e-08,True,observe_and_move,
0.05,23,0.5,13,5,2.28451158913775,2.284528476094685,1.714145241947152,2.2845207057396624,2.2845207057396624,1.7141438957002622,9.116601912495526e-06,13,3,2.0000102371839326,1.732048451612262,4.440892098500626e-16,True,3,-5.118591966279951e-06,1.177978307564942e-06,True,observe_and_move,
0.05,23,0.5,13,6,1.5707919750699364,3.1415919495554383,1.5707999744855021,1.5707963267948966,3.141592653589793,1.5707963267948968,4.3517249601610075e-06,13,3,3.0000075374143633,1.7320391604529515,4.440892098500626e-16,True,3,-3.768707181661668e-06,5.823557962858494e-06,True,observe_and_move,
0.05,23,0.5,13,7,3.1415919143503412,1.2897630663130746,1.8518288480372664,3.141592653589793,1.289761425292083,1.8518312282977105,2.3802604440792408e-06,13,3,0.5000028657912272,0.8660314763445734,4.440892098500626e-16,True,3,-1.4328956136067106e-06,-3.0362800675365342e-06,True,observe_and_move,
0.05,23,0.5,13,8,2.284517107669214,1.7141431297872753,2.284525069723097,2.2845207057396624,1.714143895700262,2.2845207057396624,4.363983434618746e-06,13,3,1.500001252597364,0.8660205535373496,4.440892098500626e-16,True,3,-6.262986820271266e-07,2.425123544369523e-06,True,observe_and_move,
