condition,trial,bearing_std_deg,actuation_relative_std,status,stopped,final_below_1cm,final_below_1mm,joint_success_1cm,joint_success_1mm,first_1cm_slot,first_1cm_tx,sustained_1cm_from_slot,record_stays_1cm_after_first,first_1mm_slot,first_1mm_tx,sustained_1mm_from_slot,record_stays_1mm_after_first,max_position_error_m,rms_position_error_m,measurement_slots,transmitter_uses,movement_m,failed_local_fits,seconds,gain,budget_exhausted,fit_failed,link_bias_std_deg,source_kind,source_dir,summary_path,cache_sha256,tail100_local_decisions,tail100_nominal_selected_matches,tail100_nominal_selected_match_rate,tail100_holding_count,tail100_radial_clip_count,tail100_angular_clip_count
combined_0.001deg_1pct,75,0.001,0.01,budget_exhausted,False,True,False,False,False,15,60,557,False,,,,False,0.007045178005719899,0.004390199357269877,560,2240,140.53552120137604,0,6.652381708001485,1.0,True,False,0.0,new_simulation,outputs/q1_3/two_configuration_robustness/gain_1/combined_0.001deg_1pct/trial_075,outputs/q1_3/two_configuration_robustness/gain_1/combined_0.001deg_1pct/trial_075/summary.json,e4895f1cc028de19fc9c0c8da45c3814297a5ab49e94ba4ba399bc2f4db14612,600,551,0.9183333333333333,0,0,0
combined_0.001deg_1pct,76,0.001,0.01,budget_exhausted,False,False,False,False,False,11,44,,False,,,,False,0.022202387342785405,0.00997339311148015,560,2240,106.89955639921182,0,6.484991707999143,1.0,True,False,0.0,new_simulation,outputs/q1_3/two_configuration_robustness/gain_1/combined_0.001deg_1pct/trial_076,outputs/q1_3/two_configuration_robustness/gain_1/combined_0.001deg_1pct/trial_076/summary.json,50bb0a55b4fb50e7ad43bb0283813d7a2cf0a2157dbd91497c05dfb3d41bfaaa,600,547,0.9116666666666666,0,0,0
combined_0.001deg_1pct,77,0.001,0.01,budget_exhausted,False,False,False,False,False,17,68,,False,,,,False,0.012541949688396694,0.007744443470687098,560,2240,133.6484060279678,0,6.364106958004413,1.0,True,False,0.0,new_simulation,outputs/q1_3/two_configuration_robustness/gain_1/combined_0.001deg_1pct/trial_077,outputs/q1_3/two_configuration_robustness/gain_1/combined_0.001deg_1pct/trial_077/summary.json,629ab0d7be3da79ccf3a508959bbf4c14ab324fb976fe59d0df7806cf45f4a1b,600,555,0.925,0,0,0
combined_0.001deg_1pct,78,0.001,0.01,budget_exhausted,False,True,False,False,False,16,64,560,False,,,,False,0.009082530942120678,0.005208900395847174,560,2240,110.47769498680516,0,6.6296474170085276,1.0,True,False,0.0,new_simulation,outputs/q1_3/two_configuration_robustness/gain_1/combined_0.001deg_1pct/trial_078,outputs/q1_3/two_configuration_robustness/gain_1/combined_0.001deg_1pct/trial_078/summary.json,38edf69a31ff4ca888482b100da2cf08ac4f7f5f8ad5966ac53e7dc4bce7296c,600,560,0.9333333333333333,0,0,0
combined_0.001deg_1pct,79,0.001,0.01,budget_exhausted,False,False,False,False,False,18,72,,False,,,,False,0.013338647169134181,0.009350675923900277,560,2240,112.72846020330357,0,6.694682875007857,1.0,True,False,0.0,new_simulation,outputs/q1_3/two_configuration_robustness/gain_1/combined_0.001deg_1pct/trial_079,outputs/q1_3/two_configuration_robustness/gain_1/combined_0.001deg_1pct/trial_079/summary.json,bf3ba55bb11aa9071869e12713de656a66f6a054ff7f14c7b9c427c84a2a3078,600,547,0.9116666666666666,0,0,0
combined_0.001deg_1pct,80,0.001,0.01,budget_exhausted,False,False,False,False,False,21,84,,False,,,,False,0.017217757534382937,0.010970576606830682,560,2240,132.98475141317772,0,6.575113292012247,1.0,True,False,0.0,new_simulation,outputs/q1_3/two_configuration_robustness/gain_1/combined_0.001deg_1pct/trial_080,outputs/q1_3/two_configuration_robustness/gain_1/combined_0.001deg_1pct/trial_080/summary.json,fca29fec4dba1bfb2684fe225b83981083830bd9b20bf860dd573ea2630c548d,600,549,0.915,0,0,0
combined_0.001deg_1pct,81,0.001,0.01,budget_exhausted,False,False,False,False,False,14,56,,False,,,,False,0.021106060549874177,0.008845620482253173,560,2240,121.73374822996237,0,6.8213867919985205,1.0,True,False,0.0,new_simulation,outputs/q1_3/two_configuration_robustness/gain_1/combined_0.001deg_1pct/trial_081,outputs/q1_3/two_configuration_robustness/gain_1/combined_0.001deg_1pct/trial_081/summary.json,44dbc79fb39da1d0d36a2bf39877f4f812849f73ffadfd45e59eead1c6b9b395,600,539,0.8983333333333333,0,0,0
combined_0.001deg_1pct,82,0.001,0.01,budget_exhausted,False,True,False,False,False,15,60,559,False,,,,False,0.009470928452357788,0.005049423250245549,560,2240,145.43782552868277,0,6.77821762500389,1.0,True,False,0.0,new_simulation,outputs/q1_3/two_configuration_robustness/gain_1/combined_0.001deg_1pct/trial_082,outputs/q1_3/two_configuration_robustness/gain_1/combined_0.001deg_1pct/trial_082/summary.json,8dcb4513bf5b28eb6f43a983a4fde6f7ed73c80d2d6ccc55c471fd57d93487d2,600,551,0.9183333333333333,0,0,0
combined_0.001deg_1pct,83,0.001,0.01,budget_exhausted,False,True,False,False,False,14,56,559,False,,,,False,0.008773984434542971,0.004921285409058672,560,2240,97.27459174943563,0,6.80732758299564,1.0,True,False,0.0,new_simulation,outputs/q1_3/two_configuration_robustness/gain_1/combined_0.001deg_1pct/trial_083,outputs/q1_3/two_configuration_robustness/gain_1/combined_0.001deg_1pct/trial_083/summary.json,b8048ad2cddf4f1d015459ea98a620d2817834cf842f38356cde28283e1bdb3b,600,549,0.915,0,0,0
combined_0.001deg_1pct,84,0.001,0.01,budget_exhausted,False,True,False,False,False,11,44,560,False,,,,False,0.009421475677748776,0.006164638022391541,560,2240,122.55461499682497,0,6.810956999994232,1.0,True,False,0.0,new_simulation,outputs/q1_3/two_configuration_robustness/gain_1/combined_0.001deg_1pct/trial_084,outputs/q1_3/two_configuration_robustness/gain_1/combined_0.001deg_1pct/trial_084/summary.json,a75a59e6a130e1a83457765cc645e2c918397b1d77b198db289899349861ae70,600,553,0.9216666666666666,0,0,0
combined_0.001deg_1pct,85,0.001,0.01,budget_exhausted,False,False,False,False,False,14,56,,False,,,,False,0.01428113092225564,0.008736219617127082,560,2240,157.80835962915953,0,6.804149249990587,1.0,True,False,0.0,new_simulation,outputs/q1_3/two_configuration_robustness/gain_1/combined_0.001deg_1pct/trial_085,outputs/q1_3/two_configuration_robustness/gain_1/combined_0.001deg_1pct/trial_085/summary.json,9fc9aae3a7584b9797c467ed95f98b57eb79d41c479840b8202afcfe00799d60,600,554,0.9233333333333333,0,0,0
combined_0.001deg_1pct,86,0.001,0.01,budget_exhausted,False,True,False,False,False,16,64,559,False,,,,False,0.008538554873501464,0.004251250311168442,560,2240,132.22720614406813,0,6.8650961669918615,1.0,True,False,0.0,new_simulation,outputs/q1_3/two_configuration_robustness/gain_1/combined_0.001deg_1pct/trial_086,outputs/q1_3/two_configuration_robustness/gain_1/combined_0.001deg_1pct/trial_086/summary.json,963288860157be8a26f1a90b1afac4a81a3759557ab2b6671b3f63f873d71d1d,600,555,0.925,0,0,0
combined_0.001deg_1pct,87,0.001,0.01,budget_exhausted,False,True,False,False,False,29,116,560,False,,,,False,0.008764089194137938,0.005593836867869361,560,2240,129.83115681032697,0,6.809399084013421,1.0,True,False,0.0,new_simulation,outputs/q1_3/two_configuration_robustness/gain_1/combined_0.001deg_1pct/trial_087,outputs/q1_3/two_configuration_robustness/gain_1/combined_0.001deg_1pct/trial_087/summary.json,3e9b36bbe1e93a3ceb62837143cf0609f42963ae8ac10579841c26ec8ca38642,600,553,0.9216666666666666,0,0,0
combined_0.001deg_1pct,88,0.001,0.01,budget_exhausted,False,False,False,False,False,17,68,,False,,,,False,0.013947470955068153,0.007888087722704983,560,2240,104.22259478404693,0,6.81531991600059,1.0,True,False,0.0,new_simulation,outputs/q1_3/two_configuration_robustness/gain_1/combined_0.001deg_1pct/trial_088,outputs/q1_3/two_configuration_robustness/gain_1/combined_0.001deg_1pct/trial_088/summary.json,fe0df417ee3e4515487449929870c1327f43539e2cdd16887a360d34c9fe16b3,600,543,0.905,0,0,0
combined_0.001deg_1pct,89,0.001,0.01,budget_exhausted,False,False,False,False,False,13,52,,False,,,,False,0.015953327179079754,0.0076329637708556965,560,2240,132.44861628004202,0,6.844892707988038,1.0,True,False,0.0,new_simulation,outputs/q1_3/two_configuration_robustness/gain_1/combined_0.001deg_1pct/trial_089,outputs/q1_3/two_configuration_robustness/gain_1/combined_0.001deg_1pct/trial_089/summary.json,0f82e8e2f82c36db6734bf24d088e534c42f88d63f6c9774dab471c4d054b7e9,600,542,0.9033333333333333,0,0,0
combined_0.001deg_1pct,90,0.001,0.01,budget_exhausted,False,False,False,False,False,15,60,,False,,,,False,0.012628191881909735,0.008096047985972354,560,2240,157.8925735919795,0,6.727712958003394,1.0,True,False,0.0,new_simulation,outputs/q1_3/two_configuration_robustness/gain_1/combined_0.001deg_1pct/trial_090,outputs/q1_3/two_configuration_robustness/gain_1/combined_0.001deg_1pct/trial_090/summary.json,eec09c3e2754a5578fa47f6ca0d1b4a5a0d29b4f4f40e07b5a460cda55fcb025,600,548,0.9133333333333333,0,0,0
combined_0.001deg_1pct,91,0.001,0.01,budget_exhausted,False,False,False,False,False,13,52,,False,,,,False,0.011846786320166102,0.006074858605725107,560,2240,140.38221135668647,0,6.843806874996517,1.0,True,False,0.0,new_simulation,outputs/q1_3/two_configuration_robustness/gain_1/combined_0.001deg_1pct/trial_091,outputs/q1_3/two_configuration_robustness/gain_1/combined_0.001deg_1pct/trial_091/summary.json,10ee1814d4510293b393bfb4ec227ead37bd2996a978e18bdcbeb25c6c71d878,600,553,0.9216666666666666,0,0,0
combined_0.001deg_1pct,92,0.001,0.01,budget_exhausted,False,False,False,False,False,16,64,,False,,,,False,0.010994723913447644,0.0065419656341893905,560,2240,109.1503628172807,0,6.826723499994841,1.0,True,False,0.0,new_simulation,outputs/q1_3/two_configuration_robustness/gain_1/combined_0.001deg_1pct/trial_092,outputs/q1_3/two_configuration_robustness/gain_1/combined_0.001deg_1pct/trial_092/summary.json,59ceccd3961ae21a8bfff3fc149f52ee7cf731ea565407fb1623ace2f9b516bf,600,537,0.895,0,0,0
combined_0.001deg_1pct,93,0.001,0.01,budget_exhausted,False,False,False,False,False,8,32,,False,,,,False,0.019643597791485872,0.009825424184480604,560,2240,117.58330383863567,0,7.370868333004182,1.0,True,False,0.0,new_simulation,outputs/q1_3/two_configuration_robustness/gain_1/combined_0.001deg_1pct/trial_093,outputs/q1_3/two_configuration_robustness/gain_1/combined_0.001deg_1pct/trial_093/summary.json,abc07c0d985d7de8d6d11491dd741bc88eff0a283e08905236820f5702b481de,600,547,0.9116666666666666,0,0,0
combined_0.001deg_1pct,94,0.001,0.01,budget_exhausted,False,True,False,False,False,11,44,560,False,,,,False,0.00985648564638209,0.005555568331542176,560,2240,112.01146478411563,0,7.4180408749962226,1.0,True,False,0.0,new_simulation,outputs/q1_3/two_configuration_robustness/gain_1/combined_0.001deg_1pct/trial_094,outputs/q1_3/two_configuration_robustness/gain_1/combined_0.001deg_1pct/trial_094/summary.json,b6f0d95d6fb21461d7672702a2c50a4c7c91557822a4d4e0287cbeadc2dfcbb8,600,549,0.915,0,0,0
combined_0.001deg_1pct,95,0.001,0.01,budget_exhausted,False,False,False,False,False,24,96,,False,,,,False,0.013853283430368235,0.007125793058064882,560,2240,140.32207505511562,0,7.409079667006154,1.0,True,False,0.0,new_simulation,outputs/q1_3/two_configuration_robustness/gain_1/combined_0.001deg_1pct/trial_095,outputs/q1_3/two_configuration_robustness/gain_1/combined_0.001deg_1pct/trial_095/summary.json,763665eff6bdfeeaf6f5bf6da79f56be163ff40e6b158aeafdae3a9432326862,600,559,0.9316666666666666,0,0,0
combined_0.001deg_1pct,96,0.001,0.01,budget_exhausted,False,False,False,False,False,17,68,,False,,,,False,0.01482529228722775,0.009098789856314763,560,2240,107.79464286711388,0,7.479139500006568,1.0,True,False,0.0,new_simulation,outputs/q1_3/two_configuration_robustness/gain_1/combined_0.001deg_1pct/trial_096,outputs/q1_3/two_configuration_robustness/gain_1/combined_0.001deg_1pct/trial_096/summary.json,077c15095e51a5a289c142f4be1bf4208d068d2b4940ff514bf6e88536dcb025,600,557,0.9283333333333333,0,0,0
combined_0.001deg_1pct,97,0.001,0.01,budget_exhausted,False,True,False,False,False,11,44,560,False,,,,False,0.007025785657161974,0.004398896576038649,560,2240,103.26960777622872,0,7.4724615419982,1.0,True,False,0.0,new_simulation,outputs/q1_3/two_configuration_robustness/gain_1/combined_0.001deg_1pct/trial_097,outputs/q1_3/two_configuration_robustness/gain_1/combined_0.001deg_1pct/trial_097/summary.json,23a42fcfd7408776e1b9c072fe2c532ed75ea7a291ba8134cf22856ddff3c9b5,600,552,0.92,0,0,0
combined_0.001deg_1pct,98,0.001,0.01,budget_exhausted,False,False,False,False,False,20,80,,False,,,,False,0.01244929059099993,0.008430987535733046,560,2240,130.85533190009502,0,7.363852833004785,1.0,True,False,0.0,new_simulation,outputs/q1_3/two_configuration_robustness/gain_1/combined_0.001deg_1pct/trial_098,outputs/q1_3/two_configuration_robustness/gain_1/combined_0.001deg_1pct/trial_098/summary.json,9fd2d5dcc1a2c4eb8b172319dc6d1b2dc7962d4b9b4ae58dfd60f45a873744c2,600,544,0.9066666666666666,0,0,0
combined_0.001deg_1pct,99,0.001,0.01,budget_exhausted,False,False,False,False,False,18,72,,False,,,,False,0.016134340820431428,0.009299387399189512,560,2240,151.04953787258256,0,8.385282125003869,1.0,True,False,0.0,new_simulation,outputs/q1_3/two_configuration_robustness/gain_1/combined_0.001deg_1pct/trial_099,outputs/q1_3/two_configuration_robustness/gain_1/combined_0.001deg_1pct/trial_099/summary.json,6cd309d79a90a90dd6103c3e9a6bc9dc269fdfc5b7329d17e227592578dd41b7,600,543,0.905,0,0,0
combined_0.01deg_1pct,-1,0.01,0.01,budget_exhausted,False,False,False,False,False,,,,False,,,,False,0.14002982958087085,0.08976321824930535,560,2240,373.47833821361036,0,9.405231416996685,1.0,True,False,0.0,new_simulation,outputs/q1_3/two_configuration_robustness/gain_1/combined_0.01deg_1pct/table1,outputs/q1_3/two_configuration_robustness/gain_1/combined_0.01deg_1pct/table1/summary.json,cf1dead8d15d1fedd4aa4a67820ae5c144a23674704ed99679a25e0841be8ab2,600,505,0.8416666666666667,0,0,0
combined_0.01deg_1pct,0,0.01,0.01,budget_exhausted,False,False,False,False,False,,,,False,,,,False,0.11246964477635903,0.061214067521214256,560,2240,407.7556101147062,0,9.439507000002777,1.0,True,False,0.0,new_simulation,outputs/q1_3/two_configuration_robustness/gain_1/combined_0.01deg_1pct/trial_000,outputs/q1_3/two_configuration_robustness/gain_1/combined_0.01deg_1pct/trial_000/summary.json,8dbae6edcc3a55410a82762c374c117b361528767e36667bd5f7e798bcfe3ecf,600,506,0.8433333333333334,0,0,0
combined_0.01deg_1pct,1,0.01,0.01,budget_exhausted,False,False,False,False,False,,,,False,,,,False,0.15255071790631625,0.10409530086473966,560,2240,381.42022334191824,0,9.360531209007604,1.0,True,False,0.0,new_simulation,outputs/q1_3/two_configuration_robustness/gain_1/combined_0.01deg_1pct/trial_001,outputs/q1_3/two_configuration_robustness/gain_1/combined_0.01deg_1pct/trial_001/summary.json,7f159569799b9adf74e587737c9cded31811e38a1617e6ed96042527089cb202,600,505,0.8416666666666667,0,0,0
combined_0.01deg_1pct,2,0.01,0.01,budget_exhausted,False,False,False,False,False,,,,False,,,,False,0.13339947947187727,0.08005846486147127,560,2240,415.2709373607679,0,9.403253917000256,1.0,True,False,0.0,new_simulation,outputs/q1_3/two_configuration_robustness/gain_1/combined_0.01deg_1pct/trial_002,outputs/q1_3/two_configuration_robustness/gain_1/combined_0.01deg_1pct/trial_002/summary.json,01fbaf275a5ac76cf8ff4ee1436434f023f4a7de3fdb39e5b8570fafdd7462c4,600,506,0.8433333333333334,0,0,0
combined_0.01deg_1pct,3,0.01,0.01,budget_exhausted,False,False,False,False,False,,,,False,,,,False,0.12735812883577105,0.07305594131441598,560,2240,395.9973685602209,0,9.477008207992185,1.0,True,False,0.0,new_simulation,outputs/q1_3/two_configuration_robustness/gain_1/combined_0.01deg_1pct/trial_003,outputs/q1_3/two_configuration_robustness/gain_1/combined_0.01deg_1pct/trial_003/summary.json,e58b8efd6cef9b3216d3c24f758c57e581dc4b2c6a6a0d54fcee211f1a4d4e42,600,505,0.8416666666666667,0,0,0
combined_0.01deg_1pct,4,0.01,0.01,budget_exhausted,False,False,False,False,False,,,,False,,,,False,0.1344052861767978,0.07864506677657197,560,2240,380.6585850517118,0,10.344238625009893,1.0,True,False,0.0,new_simulation,outputs/q1_3/two_configuration_robustness/gain_1/combined_0.01deg_1pct/trial_004,outputs/q1_3/two_configuration_robustness/gain_1/combined_0.01deg_1pct/trial_004/summary.json,9f2eea4e8db2f00a96f0fe06488eb0b3d05ab5280d2eef14c31f8d2d62744a0a,600,507,0.845,0,0,0
combined_0.01deg_1pct,5,0.01,0.01,budget_exhausted,False,False,False,False,False,,,,False,,,,False,0.09154554345925521,0.05455621231411844,560,2240,376.76628456487697,0,10.506996582989814,1.0,True,False,0.0,new_simulation,outputs/q1_3/two_configuration_robustness/gain_1/combined_0.01deg_1pct/trial_005,outputs/q1_3/two_configuration_robustness/gain_1/combined_0.01deg_1pct/trial_005/summary.json,7bfb761e677345aaa057094022db3fe65fc817766c58fdee1222da5d56e28709,600,505,0.8416666666666667,0,0,0
combined_0.01deg_1pct,6,0.01,0.01,budget_exhausted,False,False,False,False,False,,,,False,,,,False,0.1586591023445814,0.10225342216260856,560,2240,390.8198930507936,0,10.609007915991242,1.0,True,False,0.0,new_simulation,outputs/q1_3/two_configuration_robustness/gain_1/combined_0.01deg_1pct/trial_006,outputs/q1_3/two_configuration_robustness/gain_1/combined_0.01deg_1pct/trial_006/summary.json,f5826447c9161c87ae4c19464017901b91a2a70a85a2c0fae7da7ce9f2c07920,600,512,0.8533333333333334,0,0,0
combined_0.01deg_1pct,7,0.01,0.01,budget_exhausted,False,False,False,False,False,,,,False,,,,False,0.12575060537531638,0.07953135177805401,560,2240,381.6769951469908,0,10.435370833001798,1.0,True,False,0.0,new_simulation,outputs/q1_3/two_configuration_robustness/gain_1/combined_0.01deg_1pct/trial_007,outputs/q1_3/two_configuration_robustness/gain_1/combined_0.01deg_1pct/trial_007/summary.json,0e2423a4e9d98cc48b3d9da0c993276e5ba6868acac2fe79fdeb271567157114,600,506,0.8433333333333334,0,0,0
combined_0.01deg_1pct,8,0.01,0.01,budget_exhausted,False,False,False,False,False,,,,False,,,,False,0.08901031847879595,0.06266252307079191,560,2240,398.86439812840854,0,10.531663832996855,1.0,True,False,0.0,new_simulation,outputs/q1_3/two_configuration_robustness/gain_1/combined_0.01deg_1pct/trial_008,outputs/q1_3/two_configuration_robustness/gain_1/combined_0.01deg_1pct/trial_008/summary.json,4a225ade97491fa9ee4e0ac4169e2614788e01b88d359f50933ba6f37790984e,600,506,0.8433333333333334,0,0,0
combined_0.01deg_1pct,9,0.01,0.01,budget_exhausted,False,False,False,False,False,,,,False,,,,False,0.15380999473864487,0.08704557265232644,560,2240,381.0631308529477,0,10.40822387499793,1.0,True,False,0.0,new_simulation,outputs/q1_3/two_configuration_robustness/gain_1/combined_0.01deg_1pct/trial_009,outputs/q1_3/two_configuration_robustness/gain_1/combined_0.01deg_1pct/trial_009/summary.json,eeec00272c387d482dc89eff78ae9528a485972e8a862207a312c5ef154216a3,600,509,0.8483333333333334,0,0,0
combined_0.01deg_1pct,10,0.01,0.01,budget_exhausted,False,False,False,False,False,,,,False,,,,False,0.09746414913786468,0.06358504913412391,560,2240,421.3205861349519,0,11.27723116701236,1.0,True,False,0.0,new_simulation,outputs/q1_3/two_configuration_robustness/gain_1/combined_0.01deg_1pct/trial_010,outputs/q1_3/two_configuration_robustness/gain_1/combined_0.01deg_1pct/trial_010/summary.json,f5792a8ef181c5e6a1ee8c65c870e65d91e65667511d1dc85d3d0aa1e2c51aeb,600,506,0.8433333333333334,0,0,0
combined_0.01deg_1pct,11,0.01,0.01,budget_exhausted,False,False,False,False,False,,,,False,,,,False,0.11897719159881438,0.06533221988756274,560,2240,344.70524555095267,0,11.69347408300382,1.0,True,False,0.0,new_simulation,outputs/q1_3/two_configuration_robustness/gain_1/combined_0.01deg_1pct/trial_011,outputs/q1_3/two_configuration_robustness/gain_1/combined_0.01deg_1pct/trial_011/summary.json,ea639009f5f24bc56ad39ae929120e6e97ecbbbc574e1ac199aafde00e8c2f47,600,507,0.845,0,0,0
combined_0.01deg_1pct,12,0.01,0.01,budget_exhausted,False,False,False,False,False,,,,False,,,,False,0.15276662497568405,0.07932172510348637,560,2240,376.90422088698455,0,11.5430485830002,1.0,True,False,0.0,new_simulation,outputs/q1_3/two_configuration_robustness/gain_1/combined_0.01deg_1pct/trial_012,outputs/q1_3/two_configuration_robustness/gain_1/combined_0.01deg_1pct/trial_012/summary.json,456aa518f94c7bf6d01f08708997b9952354c8e204300dfab32a3a5f775fc44b,600,506,0.8433333333333334,0,0,0
combined_0.01deg_1pct,13,0.01,0.01,budget_exhausted,False,False,False,False,False,,,,False,,,,False,0.1588906743357437,0.0889001595122741,560,2240,341.3260201201257,0,11.68972258400754,1.0,True,False,0.0,new_simulation,outputs/q1_3/two_configuration_robustness/gain_1/combined_0.01deg_1pct/trial_013,outputs/q1_3/two_configuration_robustness/gain_1/combined_0.01deg_1pct/trial_013/summary.json,123a7d50276206e1781592ed944a2ed1d5690b4ee2eb32c9bd75ab82741860d1,600,504,0.84,0,0,0
combined_0.01deg_1pct,14,0.01,0.01,budget_exhausted,False,False,False,False,False,,,,False,,,,False,0.14165042819596546,0.07328574184281927,560,2240,414.2362885209556,0,11.680551416007802,1.0,True,False,0.0,new_simulation,outputs/q1_3/two_configuration_robustness/gain_1/combined_0.01deg_1pct/trial_014,outputs/q1_3/two_configuration_robustness/gain_1/combined_0.01deg_1pct/trial_014/summary.json,691228e859d3319b2a3f8be3d053c83e9bb86cd1c16ca8d6a0c590d0a4719704,600,504,0.84,0,0,0
combined_0.01deg_1pct,15,0.01,0.01,budget_exhausted,False,False,False,False,False,,,,False,,,,False,0.10012706187630359,0.05923451930768887,560,2240,366.6704600128138,0,11.64658737499849,1.0,True,False,0.0,new_simulation,outputs/q1_3/two_configuration_robustness/gain_1/combined_0.01deg_1pct/trial_015,outputs/q1_3/two_configuration_robustness/gain_1/combined_0.01deg_1pct/trial_015/summary.json,0948ff19c28db70f3cd3b431d144c0d5dc284c39f0ff24fa591f1f75474e5d96,600,505,0.8416666666666667,0,0,0
combined_0.01deg_1pct,16,0.01,0.01,budget_exhausted,False,False,False,False,False,,,,False,,,,False,0.11195031024835908,0.05585077358724028,560,2240,358.94792331686057,0,13.96017129199754,1.0,True,False,0.0,new_simulation,outputs/q1_3/two_configuration_robustness/gain_1/combined_0.01deg_1pct/trial_016,outputs/q1_3/two_configuration_robustness/gain_1/combined_0.01deg_1pct/trial_016/summary.json,f5c1c05f80581582214db2e53c77cf316b799872973281c7c4744d15d432f096,600,504,0.84,0,0,0
combined_0.01deg_1pct,17,0.01,0.01,budget_exhausted,False,False,False,False,False,,,,False,,,,False,0.2898384774176487,0.169908442163534,560,2240,334.6418918101742,0,14.78560158298933,1.0,True,False,0.0,new_simulation,outputs/q1_3/two_configuration_robustness/gain_1/combined_0.01deg_1pct/trial_017,outputs/q1_3/two_configuration_robustness/gain_1/combined_0.01deg_1pct/trial_017/summary.json,474f67e326bc5ca542224a4388e6c4de87c14cc453d5e4efcfd5aa0a959cc978,600,503,0.8383333333333334,0,0,0
combined_0.01deg_1pct,18,0.01,0.01,budget_exhausted,False,False,False,False,False,,,,False,,,,False,0.1057161882294482,0.06372004863780145,560,2240,386.96224381971797,0,14.791172040990205,1.0,True,False,0.0,new_simulation,outputs/q1_3/two_configuration_robustness/gain_1/combined_0.01deg_1pct/trial_018,outputs/q1_3/two_configuration_robustness/gain_1/combined_0.01deg_1pct/trial_018/summary.json,2bbed370f4497880b6d2840d59cb63585d19e41119164ba66087a344316cf8eb,600,503,0.8383333333333334,0,0,0
combined_0.01deg_1pct,19,0.01,0.01,budget_exhausted,False,False,False,False,False,,,,False,,,,False,0.14038900382360744,0.08413589737230517,560,2240,389.4144673298572,0,14.783731207993696,1.0,True,False,0.0,new_simulation,outputs/q1_3/two_configuration_robustness/gain_1/combined_0.01deg_1pct/trial_019,outputs/q1_3/two_configuration_robustness/gain_1/combined_0.01deg_1pct/trial_019/summary.json,ed85896e2aa2969a37d6ee2cf1044f8fa1714e0e945a4db04f23f17b542015c8,600,508,0.8466666666666667,0,0,0
combined_0.01deg_1pct,20,0.01,0.01,budget_exhausted,False,False,False,False,False,,,,False,,,,False,0.14240223009596772,0.06719346620504443,560,2240,364.84818221660043,0,14.97405083400372,1.0,True,False,0.0,new_simulation,outputs/q1_3/two_configuration_robustness/gain_1/combined_0.01deg_1pct/trial_020,outputs/q1_3/two_configuration_robustness/gain_1/combined_0.01deg_1pct/trial_020/summary.json,5455d3caa8ec8a2c6b95481f48cc61012fb1365479973f5bd583ed64de0c7f75,600,505,0.8416666666666667,0,0,0
combined_0.01deg_1pct,21,0.01,0.01,budget_exhausted,False,False,False,False,False,,,,False,,,,False,0.091285506622092,0.04812128583357677,560,2240,399.4997498589346,0,14.878048957994906,1.0,True,False,0.0,new_simulation,outputs/q1_3/two_configuration_robustness/gain_1/combined_0.01deg_1pct/trial_021,outputs/q1_3/two_configuration_robustness/gain_1/combined_0.01deg_1pct/trial_021/summary.json,2cb9245cd7982ec10b747c1214cda37ea37e9c7a83252cfedc98b30203a98f1e,600,505,0.8416666666666667,0,0,0
combined_0.01deg_1pct,22,0.01,0.01,budget_exhausted,False,False,False,False,False,,,,False,,,,False,0.09880977089878729,0.06242325656041935,560,2240,358.775795397743,0,16.647068457998103,1.0,True,False,0.0,new_simulation,outputs/q1_3/two_configuration_robustness/gain_1/combined_0.01deg_1pct/trial_022,outputs/q1_3/two_configuration_robustness/gain_1/combined_0.01deg_1pct/trial_022/summary.json,0fc1bde8ea6f67280bfe36a4dd9edca6620b9d45ed7b7a3a4a0781a1f2d00468,600,507,0.845,0,0,0
combined_0.01deg_1pct,23,0.01,0.01,budget_exhausted,False,False,False,False,False,,,,False,,,,False,0.11266801928800234,0.057858812218723084,560,2240,348.6749761708939,0,16.74536058299418,1.0,True,False,0.0,new_simulation,outputs/q1_3/two_configuration_robustness/gain_1/combined_0.01deg_1pct/trial_023,outputs/q1_3/two_configuration_robustness/gain_1/combined_0.01deg_1pct/trial_023/summary.json,633192dc7089d8420d08d885edaf5a2c853a29fcb637b9c14e3777be1b7f7d83,600,506,0.8433333333333334,0,0,0
combined_0.01deg_1pct,24,0.01,0.01,budget_exhausted,False,False,False,False,False,,,,False,,,,False,0.18667990924597735,0.12035266185959648,560,2240,395.59511895740843,0,16.68343587500567,1.0,True,False,0.0,new_simulation,outputs/q1_3/two_configuration_robustness/gain_1/combined_0.01deg_1pct/trial_024,outputs/q1_3/two_configuration_robustness/gain_1/combined_0.01deg_1pct/trial_024/summary.json,3c542f5f7458f590aca72246b035470916787bf4a6a97c3a688d2c7cc87c3bc3,600,503,0.8383333333333334,0,0,0
combined_0.01deg_1pct,25,0.01,0.01,budget_exhausted,False,False,False,False,False,,,,False,,,,False,0.18186731551543542,0.09699269805409762,560,2240,413.2119088866998,0,16.80051741701027,1.0,True,False,0.0,new_simulation,outputs/q1_3/two_configuration_robustness/gain_1/combined_0.01deg_1pct/trial_025,outputs/q1_3/two_configuration_robustness/gain_1/combined_0.01deg_1pct/trial_025/summary.json,3b168c4c15e596a3a83f73dafa8c01cd2ea6c2242c119689926529c8543d0907,600,505,0.8416666666666667,0,0,0
